,itemId,title,galleryURL,viewItemURL,postalCode,condition,price_in_US,benchmade_bias,buck_bias,camillus_bias,crkt_bias,gerber_bias,kershaw_bias,schrade_bias,sog_bias,spyderco_bias,smith_wess_bias
3492,175329261528,Case 147 Lockback Folding Knife Black Caliber Synthetic Handles LT1405L SS EUC,https://i.ebayimg.com/thumbs/images/g/0a4AAOSwah1itJYu/s-l140.jpg,https://www.ebay.com/itm/Case-147-Lockback-Folding-Knife-Black-Caliber-Synthetic-Handles-LT1405L-SS-EUC-/175329261528,967**,Used,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,265748679224,case tribal lock knife,https://i.ebayimg.com/thumbs/images/g/SOQAAOSwXQFism63/s-l140.jpg,https://www.ebay.com/itm/case-tribal-lock-knife-/265748679224,922**,Used,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,354125237362,Case - Kentucky Bicentennial Knife,https://i.ebayimg.com/thumbs/images/g/UfoAAOSwuXJisiis/s-l140.jpg,https://www.ebay.com/itm/Case-Kentucky-Bicentennial-Knife-/354125237362,373**,Used,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,255589556324,Used Case 62048 SS Pocket Knife,https://i.ebayimg.com/thumbs/images/g/qRMAAOSwAZJirqMv/s-l140.jpg,https://www.ebay.com/itm/Used-Case-62048-SS-Pocket-Knife-/255589556324,770**,Used,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,155047289374,case pocket knife,https://i.ebayimg.com/thumbs/images/g/RcwAAOSwHU9isoss/s-l140.jpg,https://www.ebay.com/itm/case-pocket-knife-/155047289374,413**,Used,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3497,403716253818,Rare Case Stag Trapperlock Knife,https://i.ebayimg.com/thumbs/images/g/tNMAAOSw4odip-sK/s-l140.jpg,https://www.ebay.com/itm/Rare-Case-Stag-Trapperlock-Knife-/403716253818,150**,Used,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,275351814813,Vintage Case XX Mariner Knife Set 6265 SAB Redbone with Spike & Sheath 40-64 VG,https://i.ebayimg.com/thumbs/images/g/lJAAAOSwfcVijqh~/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-Mariner-Knife-Set-6265-SAB-Redbone-Spike-Sheath-40-64-VG-/275351814813,242**,Used,157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,334483046011,Case A6220SS Appaloosa Bone Peanut Pocket Knife USA Mint Condition,https://i.ebayimg.com/thumbs/images/g/dS0AAOSwLV1itIGf/s-l140.jpg,https://www.ebay.com/itm/Case-A6220SS-Appaloosa-Bone-Peanut-Pocket-Knife-USA-Mint-Condition-/334483046011,158**,Used,39.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,134152622560,Case Damascus Toothpick Knife 1999 SFO Has Crack Will Make A GREAT 1 2 Carry NR,https://i.ebayimg.com/thumbs/images/g/T94AAOSwIetishzw/s-l140.jpg,https://www.ebay.com/itm/Case-Damascus-Toothpick-Knife-1999-SFO-Has-Crack-Make-GREAT-1-2-Carry-NR-/134152622560,374**,Used,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,255592577994,Used Case 10254 SS Pocket Knife,https://i.ebayimg.com/thumbs/images/g/zEAAAOSw9JhisQHp/s-l140.jpg,https://www.ebay.com/itm/Used-Case-10254-SS-Pocket-Knife-/255592577994,770**,Used,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,144607297531,Case XX USA Small Lockback Red Bone 61225L SS Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/z1QAAOSw2TBirIFx/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Small-Lockback-Red-Bone-61225L-SS-Folding-Pocket-Knife-/144607297531,605**,Used,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,363883163319,CASE TESTED XX 1920-40 Folding Regular Jack Pocket Knife Slick Back Amazing A+,https://i.ebayimg.com/thumbs/images/g/nKEAAOSwDzZiLo7I/s-l140.jpg,https://www.ebay.com/itm/CASE-TESTED-XX-1920-40-Folding-Regular-Jack-Pocket-Knife-Slick-Back-Amazing-A-/363883163319,503**,Used,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,125377579152,case knife,https://i.ebayimg.com/thumbs/images/g/Jy0AAOSwnmJir71E/s-l140.jpg,https://www.ebay.com/itm/case-knife-/125377579152,287**,Used,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,144602609877,Case XX USA Small Coke Bottle 25 1/2 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/dt8AAOSwj~tiqIiQ/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Small-Coke-Bottle-25-1-2-Folding-Pocket-Knife-/144602609877,605**,Used,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,144607266482,Case XX USA Mini Trapper 4207 SS Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/tocAAOSw1bpirHrX/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Mini-Trapper-4207-SS-Folding-Pocket-Knife-/144607266482,605**,Used,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,363876445109,Case Stag Select Butterbean Knife 1999 Genuine Stag Used & GREAT 1 2 Carry! NR,https://i.ebayimg.com/thumbs/images/g/O7wAAOSwKV1irJbr/s-l140.jpg,https://www.ebay.com/itm/Case-Stag-Select-Butterbean-Knife-1999-Genuine-Stag-Used-GREAT-1-2-Carry-NR-/363876445109,374**,Used,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,284858977719,Vintage Case Tested XX 62027 Greenbone Sleeveboard Pen Knife 1920-1940 Used VG,https://i.ebayimg.com/thumbs/images/g/yDEAAOSwRgBiq7tr/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-Tested-XX-62027-Greenbone-Sleeveboard-Pen-Knife-1920-1940-Used-VG-/284858977719,242**,Used,125.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,275357069111,Vintage Case XX 6380 Large Whittler Knife Redbone 10 dot? Used Very Good ++++++,https://i.ebayimg.com/thumbs/images/g/jmoAAOSwHPhisRIx/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-6380-Large-Whittler-Knife-Redbone-10-dot-Used-Very-Good-/275357069111,242**,Used,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,265748678832,Case 00204 Large Stockman Pocket Knife - Amber Bone,https://i.ebayimg.com/thumbs/images/g/rDoAAOSwVd9isnFu/s-l140.jpg,https://www.ebay.com/itm/Case-00204-Large-Stockman-Pocket-Knife-Amber-Bone-/265748678832,922**,Used,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511,165536200457,W. R. Case  &  Sons  Cutlery  Company  Pocket  Knife  Boxes  -  Boxes  Only,https://i.ebayimg.com/thumbs/images/g/c50AAOSw6iBimePl/s-l140.jpg,https://www.ebay.com/itm/W-R-Case-Sons-Cutlery-Company-Pocket-Knife-Boxes-Boxes-Only-/165536200457,451**,Used,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,234594017822,CASE Knife Empty Boxes Only Green Lot of 6 USA,https://i.ebayimg.com/thumbs/images/g/N-EAAOSwyNtirlDd/s-l140.jpg,https://www.ebay.com/itm/CASE-Knife-Empty-Boxes-Only-Green-Lot-6-USA-/234594017822,366**,Used,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,284862818817,Vintage Case XX Cheetah Redbone Knife 6111 1/2L '65-'69 No Pattern Number Rare,https://i.ebayimg.com/thumbs/images/g/1zUAAOSwy9Niq8y0/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-Cheetah-Redbone-Knife-6111-1-2L-65-69-No-Pattern-Number-Rare-/284862818817,242**,Used,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,225041393653,Case XX  6231 1/2 1965-1969 - Collectible Folding Knife - NR! FREE SHIPPING!,https://i.ebayimg.com/thumbs/images/g/IOgAAOSwiqZis3PX/s-l140.jpg,https://www.ebay.com/itm/Case-XX-6231-1-2-1965-1969-Collectible-Folding-Knife-NR-FREE-SHIPPING-/225041393653,442**,Used,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,115432063025,"Vintage 1981 Case Mako Folding Knife, Box and Sheath Only, with Paper Insert",https://i.ebayimg.com/thumbs/images/g/AFMAAOSwq-1iqA5M/s-l140.jpg,https://www.ebay.com/itm/Vintage-1981-Case-Mako-Folding-Knife-Box-and-Sheath-Only-Paper-Insert-/115432063025,856**,Used,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,134142197974,"CASE 6.5109X Mini Copperhead Knife, BoneStag Handles, 6 'X's & Dots, 2004, Box",https://i.ebayimg.com/thumbs/images/g/EPUAAOSwIYFioSr6/s-l140.jpg,https://www.ebay.com/itm/CASE-6-5109X-Mini-Copperhead-Knife-BoneStag-Handles-6-Xs-Dots-2004-Box-/134142197974,786**,Used,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517,144607260534,Vintage Case XX USA Texas Jack 6292 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/peMAAOSwjdhirHf5/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-USA-Texas-Jack-6292-Folding-Pocket-Knife-/144607260534,605**,Used,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,304537406881,"Wooden Kutmaster Knife Display Box, 19/11/5, Hinged At Top",https://i.ebayimg.com/thumbs/images/g/JM4AAOSwf7JisfFQ/s-l140.jpg,https://www.ebay.com/itm/Wooden-Kutmaster-Knife-Display-Box-19-11-5-Hinged-Top-/304537406881,159**,Used,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3519,384960861029,2007 Case XX medium Stockman Pocket Knife 6318 SS 3 blades folding used vintage,https://i.ebayimg.com/thumbs/images/g/NqMAAOSwophisKpm/s-l140.jpg,https://www.ebay.com/itm/2007-Case-XX-medium-Stockman-Pocket-Knife-6318-SS-3-blades-folding-used-vintage-/384960861029,300**,Used,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,275345396911,Case knife Tribal Lock arrowhead shield,https://i.ebayimg.com/thumbs/images/g/RMAAAOSwYcVio4-X/s-l140.jpg,https://www.ebay.com/itm/Case-knife-Tribal-Lock-arrowhead-shield-/275345396911,652**,Used,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,125377551622,Vintage Case Hunter,https://i.ebayimg.com/thumbs/images/g/zKcAAOSwgP1ir7eQ/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-Hunter-/125377551622,287**,Used,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3522,144607269129,Case XX USA Stockman 7318 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/toQAAOSwCi1irHxP/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Stockman-7318-Folding-Pocket-Knife-/144607269129,605**,Used,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,144607276731,Case XX USA Stockman 3318 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/FyMAAOSwNvdirIAG/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Stockman-3318-Folding-Pocket-Knife-/144607276731,605**,Used,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3524,144607258615,Case XX USA Half Whittler 6208 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/ZbsAAOSw9fZirHdb/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Half-Whittler-6208-Folding-Pocket-Knife-/144607258615,605**,Used,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525,255592613915,1982 Case Collectors Club 6251 Large Trapper Knife~Mint~,https://i.ebayimg.com/thumbs/images/g/d~IAAOSw5WFisQid/s-l140.jpg,https://www.ebay.com/itm/1982-Case-Collectors-Club-6251-Large-Trapper-Knife-Mint-/255592613915,070**,Used,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3526,144607271286,Case XX USA Slimline Trapper 61048 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/LBIAAOSwJkBirH2x/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Slimline-Trapper-61048-Folding-Pocket-Knife-/144607271286,605**,Used,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527,144601981973,Case XX USA 64052 Congress Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/jLwAAOSw9qlip~L3/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-64052-Congress-Folding-Pocket-Knife-/144601981973,605**,Used,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3528,275357648814,Vintage Case XX USA DURA-LOCK B Lockback Knife 7-dot 1983 Rare NM,https://i.ebayimg.com/thumbs/images/g/8GQAAOSw9EpisbQa/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-USA-DURA-LOCK-B-Lockback-Knife-7-dot-1983-Rare-NM-/275357648814,242**,Used,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529,363875361599,Case Stag Select Pocket Hunter 2001 Genuine Stag Has A Crack GREAT 1 2 Carry! NR,https://i.ebayimg.com/thumbs/images/g/GUYAAOSwPRFiq2rq/s-l140.jpg,https://www.ebay.com/itm/Case-Stag-Select-Pocket-Hunter-2001-Genuine-Stag-Has-Crack-GREAT-1-2-Carry-NR-/363875361599,374**,Used,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3530,325237105671,"Case 1975 #6250 Five Dot ""Elephant Toe - Sunfish""  Folding Knife W/Scabbard",https://i.ebayimg.com/thumbs/images/g/5bIAAOSwvchisNMv/s-l140.jpg,https://www.ebay.com/itm/Case-1975-6250-Five-Dot-Elephant-Toe-Sunfish-Folding-Knife-W-Scabbard-/325237105671,704**,Used,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3531,394124513397,2020 CASE XX 6207 SS Mini Trapper folding knife barely used LOOK NICE,https://i.ebayimg.com/thumbs/images/g/h4UAAOSw5lpisKgZ/s-l140.jpg,https://www.ebay.com/itm/2020-CASE-XX-6207-SS-Mini-Trapper-folding-knife-barely-used-LOOK-NICE-/394124513397,300**,Used,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3532,155044761444,4 Blade Case Vintage Knife,https://i.ebayimg.com/thumbs/images/g/IhUAAOSwqDdiWhrj/s-l140.jpg,https://www.ebay.com/itm/4-Blade-Case-Vintage-Knife-/155044761444,633**,Used,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3533,234594243480,CASE 2159 LSSP Lockblade Knife with Black Leather Sheath 1983 UNUSED in Box,https://i.ebayimg.com/thumbs/images/g/6NQAAOSwlAdirpFX/s-l140.jpg,https://www.ebay.com/itm/CASE-2159-LSSP-Lockblade-Knife-Black-Leather-Sheath-1983-UNUSED-Box-/234594243480,366**,Used,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3534,334478430844,"Case xx Stag Seahorse Whittler Knife Rare, Great Condition!  USA",https://i.ebayimg.com/thumbs/images/g/7tcAAOSwVF1iriYm/s-l140.jpg,https://www.ebay.com/itm/Case-xx-Stag-Seahorse-Whittler-Knife-Rare-Great-Condition-USA-/334478430844,597**,Used,68.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535,304533210693,1965-1969 Case XX Bulldog Clasp Knife Stag 5172 Third Issue,https://i.ebayimg.com/thumbs/images/g/w4YAAOSwmalirnRD/s-l140.jpg,https://www.ebay.com/itm/1965-1969-Case-XX-Bulldog-Clasp-Knife-Stag-5172-Third-Issue-/304533210693,156**,Used,207.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3536,304529974112,Antique prototype? W.R. Case & Sons Bone Stag Pocket Knife Fish Tail Coke Bottle,https://i.ebayimg.com/thumbs/images/g/TYIAAOSw1Phinpro/s-l140.jpg,https://www.ebay.com/itm/Antique-prototype-W-R-Case-Sons-Bone-Stag-Pocket-Knife-Fish-Tail-Coke-Bottle-/304529974112,370**,Used,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,363878478369,case knife,https://i.ebayimg.com/thumbs/images/g/hlsAAOSw4Mlir05n/s-l140.jpg,https://www.ebay.com/itm/case-knife-/363878478369,388**,Used,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3538,384966517241,RARE Mont Blanc Knife (Carbon Fiber Inlay) with Black Leather Case,https://i.ebayimg.com/thumbs/images/g/yAcAAOSwtfZitJGK/s-l140.jpg,https://www.ebay.com/itm/RARE-Mont-Blanc-Knife-Carbon-Fiber-Inlay-Black-Leather-Case-/384966517241,067**,Used,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3539,325235854823,Case 1977 blue scroll small pen 5233SSP knife,https://i.ebayimg.com/thumbs/images/g/JokAAOSwug1ir4jl/s-l140.jpg,https://www.ebay.com/itm/Case-1977-blue-scroll-small-pen-5233SSP-knife-/325235854823,289**,Used,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540,155042285746,Case xx Congress 1970 10 dot vintage 4 blade case pocket knife medium rare,https://i.ebayimg.com/thumbs/images/g/jqsAAOSwR6FirVZs/s-l140.jpg,https://www.ebay.com/itm/Case-xx-Congress-1970-10-dot-vintage-4-blade-case-pocket-knife-medium-rare-/155042285746,422**,Used,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541,144607274463,Case XX USA Trapper 3254 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/sAYAAOSwy4ZirH7y/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Trapper-3254-Folding-Pocket-Knife-/144607274463,605**,Used,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,125377540423,Vintage Case Hunter,https://i.ebayimg.com/thumbs/images/g/2vMAAOSwompir7VT/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-Hunter-/125377540423,287**,Used,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3543,255595735814,CASE collectors Club Pocket Knife 61549L SS,https://i.ebayimg.com/thumbs/images/g/SrEAAOSwah1is6ID/s-l140.jpg,https://www.ebay.com/itm/CASE-collectors-Club-Pocket-Knife-61549L-SS-/255595735814,754**,Used,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,203999965715,Vintage Case USA XX Jackknife 62087 Folding Pocket Knife (1977) - C37,https://i.ebayimg.com/thumbs/images/g/HggAAOSwnE5ir0z1/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-USA-XX-Jackknife-62087-Folding-Pocket-Knife-1977-C37-/203999965715,711**,Used,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545,325235740992,Case 1977 stag blue scroll stockman knife 5347HPSSP,https://i.ebayimg.com/thumbs/images/g/MkgAAOSwJm5ir2gY/s-l140.jpg,https://www.ebay.com/itm/Case-1977-stag-blue-scroll-stockman-knife-5347HPSSP-/325235740992,289**,Used,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3546,134151830022,Case Mid Folding Hunter Knife 2003 Burnt White Used & GREAT 1 2 Carry SN #002 NR,https://i.ebayimg.com/thumbs/images/g/ucwAAOSwC9tisPRo/s-l140.jpg,https://www.ebay.com/itm/Case-Mid-Folding-Hunter-Knife-2003-Burnt-White-Used-GREAT-1-2-Carry-SN-002-NR-/134151830022,374**,Used,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3547,144602607260,Case XX USA Small Coke Bottle 7225 1/2 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/m2cAAOSwIJdiqIeY/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Small-Coke-Bottle-7225-1-2-Folding-Pocket-Knife-/144602607260,605**,Used,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548,384958893166,"case moose knife 6275sp , Dark Red ,1973 ,7 Dot",https://i.ebayimg.com/thumbs/images/g/AhEAAOSwPdJinP83/s-l140.jpg,https://www.ebay.com/itm/case-moose-knife-6275sp-Dark-Red-1973-7-Dot-/384958893166,356**,Used,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3549,144609634198,CASE XX USA 7 DOT 1983 GOLD SCROLLED STAG WHITTLER KNIFE 5383 SS NICE (99),https://i.ebayimg.com/thumbs/images/g/KbkAAOSwfspirp-c/s-l140.jpg,https://www.ebay.com/itm/CASE-XX-USA-7-DOT-1983-GOLD-SCROLLED-STAG-WHITTLER-KNIFE-5383-SS-NICE-99-/144609634198,484**,Used,86.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550,325236736103,"Case XX Jigged Worn Old Red Bone Peanut 2-7/8"" Closed (6220 SS) - 00781 Knife",https://i.ebayimg.com/thumbs/images/g/bU0AAOSwo9disJLb/s-l140.jpg,https://www.ebay.com/itm/Case-XX-Jigged-Worn-Old-Red-Bone-Peanut-2-7-8-Closed-6220-SS-00781-Knife-/325236736103,633**,Used,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3551,144602613012,Case XX USA Blue Peanut 6220 Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/PL8AAOSwPtliqIm~/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Blue-Peanut-6220-Folding-Pocket-Knife-/144602613012,605**,Used,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552,325235849602,Case 1977 blue scroll serpentine jack 52087SSP knife,https://i.ebayimg.com/thumbs/images/g/xncAAOSwrUpir4as/s-l140.jpg,https://www.ebay.com/itm/Case-1977-blue-scroll-serpentine-jack-52087SSP-knife-/325235849602,289**,Used,75.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3553,144607277810,Case XX USA Stockman 3318 CV Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/hVwAAOSweopirIEL/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Stockman-3318-CV-Folding-Pocket-Knife-/144607277810,605**,Used,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3554,384958552414,"case trapper knife Stainless  6254 ,six dot 1974, Tested XX Razor Edge",https://i.ebayimg.com/thumbs/images/g/-KIAAOSwXRRir3an/s-l140.jpg,https://www.ebay.com/itm/case-trapper-knife-Stainless-6254-six-dot-1974-Tested-XX-Razor-Edge-/384958552414,356**,Used,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555,284861071529,Vintage Case XX USA 2138 L SS Sodbuster Knife Rare Linerlock 1976 unused w/Box,https://i.ebayimg.com/thumbs/images/g/8RsAAOSwJ2ZirhTP/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-USA-2138-L-SS-Sodbuster-Knife-Rare-Linerlock-1976-unused-w-Box-/284861071529,242**,Used,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3556,144607263014,Case XX USA Medium Stockman 63032 CV Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/sgQAAOSw2rRirHlb/s-l140.jpg,https://www.ebay.com/itm/Case-XX-USA-Medium-Stockman-63032-CV-Folding-Pocket-Knife-/144607263014,605**,Used,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3557,155042612832,Case XX 6355WH SS Seahorse Whittler Red XX Double X Jigged Pocket Knife 2003,https://i.ebayimg.com/thumbs/images/g/YOMAAOSw~F5inVE7/s-l140.jpg,https://www.ebay.com/itm/Case-XX-6355WH-SS-Seahorse-Whittler-Red-XX-Double-X-Jigged-Pocket-Knife-2003-/155042612832,890**,Used,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3558,203999980499,Vintage Case XX Muskrat Pocket Knife (1940-1964) - C39 - Cracked Handle,https://i.ebayimg.com/thumbs/images/g/ztAAAOSwBqtir0~m/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-Muskrat-Pocket-Knife-1940-1964-C39-Cracked-Handle-/203999980499,711**,Used,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3559,363879726405,Case Knife ORIGINAL 1970's Era Wooden Display Box Holds Any Case Knives NR,https://i.ebayimg.com/thumbs/images/g/kPAAAOSwCY9isNEn/s-l140.jpg,https://www.ebay.com/itm/Case-Knife-ORIGINAL-1970s-Era-Wooden-Display-Box-Holds-Any-Case-Knives-NR-/363879726405,374**,Used,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560,325232859616,No Reserve Case Knife 5138 S8 RDP With Greenish Antler,https://i.ebayimg.com/thumbs/images/g/O88AAOSwjy9iq9q4/s-l140.jpg,https://www.ebay.com/itm/No-Reserve-Case-Knife-5138-S8-RDP-Greenish-Antler-/325232859616,356**,Used,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3561,225031217164,CASE XX LT1405L SS Pocket Knife 1991 USA,https://i.ebayimg.com/thumbs/images/g/3v4AAOSwmPJiqZfu/s-l140.jpg,https://www.ebay.com/itm/CASE-XX-LT1405L-SS-Pocket-Knife-1991-USA-/225031217164,402**,Used,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562,203995210803,Case USA XX Mini Trapper 6207 Folding Pocket Knife (2005) - C23,https://i.ebayimg.com/thumbs/images/g/XpUAAOSwwr5inQQP/s-l140.jpg,https://www.ebay.com/itm/Case-USA-XX-Mini-Trapper-6207-Folding-Pocket-Knife-2005-C23-/203995210803,711**,Used,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3563,125377338401,Case Knife,https://i.ebayimg.com/thumbs/images/g/lqQAAOSwbp5ir4cV/s-l140.jpg,https://www.ebay.com/itm/Case-Knife-/125377338401,365**,Used,41.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
