FfImage,url,title,Field2,Price,Field3,title2,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/2655437578386464_1.jpg,,,2,$26.58,"Mar 24, 2022",Victorinox Signature Swiss Army Pocket Knife w/ Pen; Translucent Blue; Very Good,$13.29,$0.00
https://thumbs.ebaystatic.com/pict/2655455736776464_1.jpg,https://www.ebay.com/itm/265545573677?nordt=true&orig_cvip=true&rt=nc,Victorinox Bijou SD Swiss Army Knife; Classic w/o Keyring Blue Logos - Very Good,2,$19.98,"Mar 27, 2022",,$9.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YHIAAOSwq3hiCGcR/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265547165279?nordt=true&orig_cvip=true&rt=nc,"Victorinox Rover Swiss Army Pocket Knife, Translucent Red Bottle Open Very Good",2,$19.98,"Jun 9, 2022",,$9.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/GvwAAOSwwopiCHGk/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265547219879?nordt=true&orig_cvip=true&rt=nc,"Victorinox Rally Swiss Army Pocket Knife, Translucent Pink - Very Good",2,$21.98,"Jul 30, 2022",,$10.99,$0.00
https://thumbs.ebaystatic.com/pict/2655486154616464_1.jpg,,,3,$33.57,"Feb 27, 2022",Victorinox Classic Swiss Army Knife Nail Cleaner Raspberry Sherbet - Very Good,$11.19,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/X88AAOSwCNBiCayj/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265548635286?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic (not SD) Swiss Army Knife Nail Cleaner Blue - Very Good,3,$25.17,"Aug 30, 2022",,$8.39,$0.00
https://thumbs.ebaystatic.com/pict/2655703662866464_1.jpg,,,2,$43.52,"Mar 6, 2022",Victorinox Nail Clip 580 Swiss Army Knife! NICE CONDITION! COMPLETE!,$21.76,$4.65
https://thumbs.ebaystatic.com/pict/2655703931026464_1.jpg,,,2,$21.00,"Mar 7, 2022",Victorinox Original Swiss Army Climber Pocket Knife (Red)! FAST SHIPPING!,$10.50,$4.85
https://thumbs.ebaystatic.com/pict/2655770921506464_1.jpg,,,2,$15.00,"Mar 10, 2022",Vintage • Victorinox Rostfrei • Swiss Army Knife • 2 Blade Pocket Knife •,$7.50,$4.75
https://thumbs.ebaystatic.com/pict/2655807607746464_1.jpg,,,2,$13.00,"Mar 11, 2022",Victorinox Two Blade Red Folding Pocket Knife! NO RESERVE!,$6.50,$0.99
https://thumbs.ebaystatic.com/pict/2655807623786464_1.jpg,,,2,$34.00,"Mar 11, 2022",VICTORINOX DELUXE TINKER RED 91MM 17 FUNСTIONS POCKET KNIFE! ,$17.00,$2.10
https://thumbs.ebaystatic.com/pict/2656268060496464_1.jpg,,,2,$18.98,"Apr 11, 2022",Victorinox Spartan Swiss Army Pocket Knife Red Translucent! ,$9.49,$2.75
https://i.ebayimg.com/00/s/Nzg3WDg2MQ==/z/NgMAAOSw9bRicapA/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265675845675?nordt=true&orig_cvip=true&rt=nc,Victorinox Signature Swiss Army Knife Translucent Red,2,$23.88,"Jul 8, 2022",,$11.94,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8hUAAOSwZDFh-x7T/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265730290661?nordt=true&orig_cvip=true&rt=nc,Lot of 2 Victorinox Classic SD Swiss Army Pocket Knife Purple - Very Good,2,$41.98,"Jul 6, 2022",,$20.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pEsAAOSwV5Riooyj/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265730304886?nordt=true&orig_cvip=true&rt=nc,2x Victorinox Classic SD Swiss Army Pocket Knife Translucent Pink; Very Good,2,$33.98,"Aug 17, 2022",,$16.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/cy8AAOSwKUNiVw0i/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/265734464262?nordt=true&orig_cvip=true&rt=nc,Vintage Victorinox Swiss Army Knife Advertising Eastern Mountain Sports Red ,2,$17.98,"Jun 19, 2022",,$8.99,$3.42
https://i.ebayimg.com/00/s/OTYzWDg5NQ==/z/GEEAAOSwhqZiulbj/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265756126252?nordt=true&orig_cvip=true&rt=nc,"Victorinox Swiss Army Multi-Tool, SwissChamp Pocket Knife, Red, 91m! NO RESERVE",2,$84.00,"Jul 5, 2022",,$42.00,$5.25
https://i.ebayimg.com/00/s/ODk5WDEwNTI=/z/ROQAAOSwKllivzJV/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265761388232?nordt=true&orig_cvip=true&rt=nc,"Victorinox Swiss Army Rambler Pocket Knife, Red ,58mm",2,$28.30,"Jul 4, 2022",,$14.15,$0.00
https://i.ebayimg.com/00/s/MTE0M1gxMTEz/z/7uwAAOSwGC9izf0M/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265777542109?nordt=true&orig_cvip=true&rt=nc,Victorinox Original Swiss Army Climber Pocket Knife! BLACK! NO RESERVE!,2,$25.00,"Jul 19, 2022",,$12.50,$4.85
https://thumbs.ebaystatic.com/pict/2751230467376464_1.jpg,,,2,$24.00,"Mar 12, 2022",Victorinox swiss made stainless pocket knife officier suisse multi tool folder,$12.00,$4.50
https://thumbs.ebaystatic.com/pict/2751582684346464_1.jpg,,,2,$6.00,"Feb 19, 2022",Victorinox Classic SD advertising knife 58mm * ARAMARK,$3.00,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FB0AAOSwjIZiK8Aq/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/275206658548?nordt=true&orig_cvip=true&rt=nc,Victorinox Rostfrei Swiss Army Knife Key Chain Multi Tool Pocket Used Satco,2,$26.00,"Jun 13, 2022",,$13.00,$0.00
https://thumbs.ebaystatic.com/pict/2752847526016464_1.jpg,,,2,$11.98,"May 1, 2022",Swiss Army Victorinox Rostfrei pocket knife,$5.99,$5.50
https://i.ebayimg.com/00/s/MTAyNFgxMDI0/z/O-UAAOSwATxh5jth/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/284613770598?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Made Stainless Officier Suisse pocket knife ABSOLUTE Great Cond,2,$20.50,"Jun 22, 2022",,$10.25,$4.00
https://thumbs.ebaystatic.com/pict/2846787584206464_1.jpg,,,2,$41.98,"Mar 11, 2022",VICTORINOX CLASSIC 58 MM SWISS ARMY KNIFE ADV. REDSKINS' FOOTBALL TEAM 5 TOOLS,$20.99,$4.50
https://thumbs.ebaystatic.com/pict/2847029991146464_1.jpg,,,2,$20.00,"Mar 20, 2022",Victorinox Huntsman Swiss Army Knife (B),$10.00,$0.57
https://thumbs.ebaystatic.com/pict/2847029991306464_1.jpg,,,2,$20.00,"Mar 20, 2022",Victorinox Climber Swiss Army Knife ,$10.00,$0.57
https://thumbs.ebaystatic.com/pict/2847029991366464_1.jpg,,,2,$30.00,"Mar 20, 2022",Victorinox Huntsman & Recruit Swiss Army Knife ,$15.00,$0.85
https://thumbs.ebaystatic.com/pict/2847213733476464_1.jpg,,,2,$13.98,"Apr 3, 2022",VICTORINOX BARTENDERS POCKET KNIFE LIQUORE GALLIANO,$6.99,$4.76
https://thumbs.ebaystatic.com/pict/2847398578806464_1.jpg,,,2,$38.78,"Apr 6, 2022",Victorinox Swiss Army Red Side Lock Knife Made in Switzerland Georgia Pacific,$19.39,$4.00
https://thumbs.ebaystatic.com/pict/2847440702996464_1.jpg,,,2,$154.00,"Apr 8, 2022",Victorinox Swiss Army Red Hunter Pro Alox Lanyard Knife Made in Switzerland,$77.00,$5.00
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/LswAAOSw8pNg5pvA/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/284832226614?nordt=true&orig_cvip=true&rt=nc,Vintage Victorinox Switzerland Stainless Rostfrei Pocket Swiss Army Knife Small,2,$12.00,"Jun 7, 2022",,$6.00,$5.30
https://thumbs.ebaystatic.com/pict/2848322406516464_1.jpg,,,2,$18.00,"May 31, 2022",VICTORINOX  SWISS ARMY POCKET KNIFE ROSTFREI MULTI-TOOL,$9.00,$5.40
https://thumbs.ebaystatic.com/pict/2934197138456464_1.jpg,,,7,$40.82,"Sep 27, 2021",Victorinox Swiss Army Classic SD Pocket Knife - Red (Used) 58mm,$5.83,$4.33
https://thumbs.ebaystatic.com/pict/2948073262026464_1.jpg,,,2,$52.00,"Feb 18, 2022",Victorinox Explorer Swiss Army Knife,$26.00,$0.00
https://thumbs.ebaystatic.com/pict/2948195831916464_1.jpg,,,2,$52.00,"Mar 3, 2022",Victorinox Minichamp 58MM Swiss Army Knife ...,$26.00,$0.00
https://thumbs.ebaystatic.com/pict/2948266461626464_1.jpg,,,2,$45.00,"Mar 1, 2022",Victorinox Fisherman Swiss Army Knife  ,$22.50,$0.00
https://thumbs.ebaystatic.com/pict/2948282908626464_1.jpg,,,2,$56.00,"Feb 28, 2022",Victorinox Pioneer Alox Swiss Army Medium Pocket Knife w/ Ribbed Scales,$28.00,$4.25
https://thumbs.ebaystatic.com/pict/2948390898426464_1.jpg,,,2,$35.98,"Mar 10, 2022",Victorinox Climber Flag Series Swiss Army knife,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2948391691476464_1.jpg,,,2,$66.00,"Mar 12, 2022",Victorinox Explorer Swiss Army Knife,$33.00,$0.00
https://thumbs.ebaystatic.com/pict/2948664112236464_1.jpg,,,2,$31.98,"Mar 22, 2022",Victorinox Climber Wasatch Canyons Swiss Army knife ,$15.99,$0.00
https://thumbs.ebaystatic.com/pict/2948737807216464_1.jpg,,,2,$35.98,"Mar 28, 2022",Victorinox Huntsman Swiss Army knife Black,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2948796392046464_1.jpg,,,2,$91.98,"Apr 2, 2022",Victorinox SwissChamp Swiss Army Knife ,$45.99,$0.00
https://thumbs.ebaystatic.com/pict/2948852388726464_1.jpg,,,2,$37.98,"Apr 2, 2022",Victorinox Weekender Serrated Swiss Army Knife ,$18.99,$0.00
https://thumbs.ebaystatic.com/pict/2948889287366464_1.jpg,,,2,$52.10,"Apr 6, 2022",Victorinox Champion Swiss Army Knife Grooved Corkscrew,$26.05,$0.00
https://thumbs.ebaystatic.com/pict/2948905088156464_1.jpg,,,2,$62.00,"Apr 5, 2022",Victorinox Trekker Swiss Army Knife DE-GM 9305297 111MM,$31.00,$5.20
https://thumbs.ebaystatic.com/pict/2948988004046464_1.jpg,,,2,$35.98,"Apr 10, 2022",Victorinox Classic Limited Edition Great Pyramids of Giza Swiss Army knife,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2949027458446464_1.jpg,,,2,$57.10,"Apr 12, 2022",Victorinox Deluxe Tinker Swiss Army knife ,$28.55,$0.00
https://thumbs.ebaystatic.com/pict/2949091399086464_1.jpg,,,2,$59.98,"Apr 13, 2022",Victorinox Executive Swiss Army knife Black,$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2949216024676464_1.jpg,,,2,$57.98,"Apr 20, 2022",Victorinox Executive Swiss Army knife ,$28.99,$0.00
https://thumbs.ebaystatic.com/pict/2949234617246464_1.jpg,,,2,$59.98,"Apr 22, 2022",Victorinox Lumberjack Swiss Army knife,$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2949256280296464_1.jpg,,,2,$41.00,"Apr 26, 2022",Victorinox Swiss Nail Clippers Swiss Army Knife,$20.50,$0.00
https://thumbs.ebaystatic.com/pict/2949279492036464_1.jpg,,,2,$59.98,"Apr 27, 2022",Victorinox Executive Swiss Army knife Black,$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2949298488926464_1.jpg,,,2,$35.98,"Apr 26, 2022",Victorinox Classic Limited Edition 2021 Mexican Zarape Swiss Army knife,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2949430252206464_1.jpg,,,2,$139.98,"May 1, 2022",Victorinox Victoria Craftsman 1957-73 Swiss Army Knife - Square Phillips,$69.99,$0.00
https://thumbs.ebaystatic.com/pict/2949449001496464_1.jpg,,,2,$63.98,"May 1, 2022",Victorinox Ranger Swiss Army Knife,$31.99,$0.00
https://thumbs.ebaystatic.com/pict/2949612245436464_1.jpg,,,2,$48.54,"May 8, 2022",Victorinox Classic Ribbed Alox 2020 Blue Swiss Army Knife    ,$24.27,$0.00
https://thumbs.ebaystatic.com/pict/2949708449866464_1.jpg,,,2,$87.98,"May 14, 2022",Victorinox Mechanic Swiss Army knife,$43.99,$0.00
https://thumbs.ebaystatic.com/pict/2949722643966464_1.jpg,,,2,$35.98,"May 15, 2022",Victorinox Classic Limited Edition 2015 Nature Adventure Swiss Army knife,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2949722878866464_1.jpg,,,2,$35.98,"May 16, 2022",Victorinox Swiss Nail Clippers Swiss Army Knife,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2949743819256464_1.jpg,,,2,$57.98,"May 18, 2022",Victorinox Executive Swiss Army knife ,$28.99,$0.00
https://thumbs.ebaystatic.com/pict/2949786643686464_1.jpg,,,2,$37.00,"May 20, 2022",Wenger EVO Grip 16 Swiss Army knife Red,$18.50,$0.00
https://thumbs.ebaystatic.com/pict/2949881230686464_1.jpg,,,2,$35.98,"May 25, 2022",Victorinox Classic Limited Edition Buttons Swiss Army knife,$17.99,$0.00
https://thumbs.ebaystatic.com/pict/2949881634796464_1.jpg,,,2,$33.98,"May 25, 2022",Victorinox Classic Limited Edition PFA Firefighter Swiss Army knife,$16.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/kKgAAOSwlaVihygT/$_57.JPG?set_id=8800005007,,,2,$49.98,"Jun 3, 2022",Victorinox Deluxe Tinker Swiss Army knife ,$24.99,$0.00
https://thumbs.ebaystatic.com/pict/2949957217246464_1.jpg,,,2,$1.98,"May 29, 2022",Victorinox Swiss Army 3 Blade Pocket Knife Switzerland Stainless Rostfrei,$0.99,$20.00
https://thumbs.ebaystatic.com/pict/2950012567936464_1.jpg,,,2,$13.00,"May 31, 2022",Victorinox Swiss Army Climber Pocket Knife,$6.50,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CIQAAOSwlDBiNQBP/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/295011677747?nordt=true&orig_cvip=true&rt=nc,Victorinox 58381 Swiss Army Knife “Spartan” 91mm Extreme Makeover (UsEd)s,2,$44.00,"Jun 4, 2022",,$22.00,$3.50
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/hR4AAOSwt6tinTVa/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295023799056?nordt=true&orig_cvip=true&rt=nc,Victorinox Huntsman Swiss Army knife Sapphire,2,$64.00,"Jun 12, 2022",,$32.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/9ZkAAOSwna5it3io/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295063262792?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Limited Edition L.L. Bean Swiss Army knife,2,$35.98,"Jul 3, 2022",,$17.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/7dEAAOSwtP1it31t/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295063287164?nordt=true&orig_cvip=true&rt=nc,Victorinox 1973-76 Small Tinker Square Phillips Swiss Army Knife,2,$41.00,"Jul 4, 2022",,$20.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/-GgAAOSwOlZiLVgD/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295063352637?nordt=true&orig_cvip=true&rt=nc,Victorinox Mountaineer Swiss Army Knife,2,$45.00,"Jul 2, 2022",,$22.50,$0.00
https://i.ebayimg.com/00/s/MTA1MFgxMjAw/z/YxgAAOSwgsRiu2Zf/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/295068468404?nordt=true&orig_cvip=true&rt=nc,VICTORINOX CLASSIC SD LE 2011 BREEZE OF NATURE 58MM POCKET KNIFE 0.6223.L1105,2,$37.90,"Aug 14, 2022",,$18.95,$3.88
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/6bAAAOSw3WJiuRe0/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295068699299?nordt=true&orig_cvip=true&rt=nc,Victorinox Alox Minichamp Swiss Army knife ,2,$82.00,"Jul 12, 2022",,$41.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/qGoAAOSw5HNioorV/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295070463113?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Limited Edition Canada Maple Leaf Swiss Army knife ..,2,$33.98,"Jul 7, 2022",,$16.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/C9gAAOSwVbliv4PV/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295074978452?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Limited Edition Winter Berry Swiss Army knife,2,$37.00,"Jul 10, 2022",,$18.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/zXEAAOSw5LZiw3Wo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295078065971?nordt=true&orig_cvip=true&rt=nc,Victorinox Executive Swiss Army knife Black,2,$78.00,"Jul 14, 2022",,$39.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/ejQAAOSwPxtim-FE/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295098207837?nordt=true&orig_cvip=true&rt=nc,Victorinox Deluxe Tinker Swiss Army knife ,2,$49.00,"Jul 23, 2022",,$24.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/-9oAAOSwQtNi5JN5/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295155904972?nordt=true&orig_cvip=true&rt=nc,Victorinox Alox Money Clip Swiss Army Knife Red,2,$33.98,"Aug 21, 2022",,$16.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/E5cAAOSwcrdi-C9i/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295155911861?nordt=true&orig_cvip=true&rt=nc,Victorinox Original Minichamp 58MM Swiss Army Knife ,2,$41.00,"Aug 20, 2022",,$20.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/SbwAAOSw7ixi-DOH/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295155934902?nordt=true&orig_cvip=true&rt=nc,Victorinox Midnight Minichamp 58MM Swiss Army Knife - Red light,2,$43.98,"Aug 20, 2022",,$21.99,$0.00
https://thumbs.ebaystatic.com/pict/3037404965126464_1.jpg,,,2,$30.00,"Mar 26, 2022",Victorinox Swiss Army Knife Classic - White - Complete with Box and Instructions,$15.00,$4.70
https://thumbs.ebaystatic.com/pict/3041662778076464_1.jpg,,,2,$36.00,"Sep 30, 2021",VICTORINOX--HUNTSMAN--Swiss Army Knife - Red - 91mm,$18.00,$0.00
https://thumbs.ebaystatic.com/pict/3042649199326464_1.jpg,,,2,$32.00,"Jan 9, 2022",Victorinox--Camper--Swiss Army Knife model 91MM - Red ,$16.00,$0.00
https://thumbs.ebaystatic.com/pict/3042651342646464_1.jpg,,,2,$24.00,"Jan 9, 2022",Victorinox--Spartan--Swiss Army Knife--Red -91MM,$12.00,$0.00
https://thumbs.ebaystatic.com/pict/3043858059936464_1.jpg,,,2,$40.00,"Mar 14, 2022",Victorinox Swiss Army Classic SD Pocket Knife Silver Alox 58mm Used 0.6221.26,$20.00,$4.70
https://thumbs.ebaystatic.com/pict/3044471328386464_1.jpg,,,2,$15.90,"Apr 21, 2022",Victorinox Classic Knife,$7.95,$3.95
https://thumbs.ebaystatic.com/pict/3044488338496464_1.jpg,,,2,$40.00,"Apr 26, 2022","Victorinox - Floral - Swiss Army Knife, Pruning, and Cloning 2 knifes",$20.00,$6.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iuwAAOSwPmhimUbm/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/304512921475?nordt=true&orig_cvip=true&rt=nc,VICTORINOX SWITZERLAND STAINLESS ROSTFREI SLIM 2-BLADED POCKET KNIFE RP21,2,$19.98,"Jun 10, 2022",,$9.99,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qxkAAOSwWSVhpP-C/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/313773214677?nordt=true&orig_cvip=true&rt=nc,Victorinox Ranger Knife 91 mm red,2,$75.00,"Aug 16, 2022",,$37.50,$8.00
https://thumbs.ebaystatic.com/pict/3137869938016464_1.jpg,,,2,$19.98,"Jan 4, 2022",2x Victorinox Switzerland Swiss Army Plain Edge Folding Pocket Knife Pocketknife,$9.99,$0.00
https://thumbs.ebaystatic.com/pict/3138628414626464_1.jpg,,,2,$20.00,"Feb 15, 2022",ORIGINAL VICTORINOX RECRUIT FOLDING SWISS ARMY SCOUT POCKET KNIFE KNIVES TOOLS,$10.00,$4.95
https://thumbs.ebaystatic.com/pict/3138801882896464_1.jpg,,,2,$8.40,"Feb 24, 2022",Victorinox Swiss Army Classic SD Pocket Knife - Red - With Booklet Clean ,$4.20,$9.99
https://thumbs.ebaystatic.com/pict/3139021889256464_1.jpg,,,2,$53.94,"Mar 15, 2022","Victorinox Rucksack Swiss Army knife is a large, retired, 111mm / 4 1/4"". Old",$26.97,$8.00
https://thumbs.ebaystatic.com/pict/3139121934976464_1.jpg,,,2,$16.00,"Mar 14, 2022","Victorinox ECONOMY BANTAM Swiss Army Knife RED ""MARLBORO"" SCALES 84mm NO KEYRING",$8.00,$3.95
https://thumbs.ebaystatic.com/pict/3139704610956464_1.jpg,,,2,$110.00,"Apr 27, 2022",RARE Swiss Army VICTORINOX ADVENTURER Knife Boy Scouts of America BSA Slide Lock,$55.00,$5.50
https://thumbs.ebaystatic.com/pict/3139991609716464_1.jpg,,,2,$52.00,"May 28, 2022",TSA (Lot of 10) Victorinox CLASSIC SD Swiss Army Knife MIXED SCALES 58mm A,$26.00,$4.95
https://thumbs.ebaystatic.com/pict/3139992280156464_1.jpg,,,2,$52.00,"May 28, 2022",TSA (Lot of 10) Victorinox CLASSIC SD Swiss Army Knife MIXED SCALES 58mm C,$26.00,$4.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1psAAOSwIqliq3VH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/314038579617?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Red Pocket Knife,2,$15.00,"Jun 24, 2022",,$7.50,$4.25
https://i.ebayimg.com/00/s/MTYwMFg5MDM=/z/buwAAOSwhHRisOi5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/314043079335?nordt=true&orig_cvip=true&rt=nc,Victorinox Wenger EvoGrip 18 & Swiss Army Knife Traveler,2,$150.00,"Jun 20, 2022",,$75.00,$10.12
https://i.ebayimg.com/00/s/ODk0WDEwNDc=/z/mr4AAOSwMvFix7FL/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/314065439460?nordt=true&orig_cvip=true&rt=nc,Victorinox CLASSIC & SD Swiss Army Knife PINK CAMO - PINK SCALES 58mm (lot of 2),2,$30.00,"Jul 8, 2022",,$15.00,$0.00
https://i.ebayimg.com/00/s/ODc0WDEyNTg=/z/WqYAAOSwqEliygu9/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/314067576676?nordt=true&orig_cvip=true&rt=nc,Victorinox BIJOU & SD Swiss Army SAK Knife MIXED SCALES 58mm 5 tools (Lot of 5),2,$35.00,"Jul 15, 2022",,$17.50,$3.95
https://i.ebayimg.com/00/s/ODQyWDExMTk=/z/WOgAAOSwGwpiymiP/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/314067785013?nordt=true&orig_cvip=true&rt=nc,Victorinox RALLY Swiss Army SAK Knife RED INTEGRA SCALES 6 tools 58mm,2,$15.00,"Jul 18, 2022",,$7.50,$0.00
https://thumbs.ebaystatic.com/pict/3247572928436464_1.jpg,,,2,$18.80,"Sep 15, 2021",lot of 2 Victorinox Classic SD Mini Swiss Army Pocket Knife Red 58MM Used,$9.40,$4.00
https://thumbs.ebaystatic.com/pict/3248545223876464_1.jpg,,,2,$150.00,"Oct 29, 2021",Victorinox Swiss Army Knife  Yeoman  custom 91mm,$75.00,$6.80
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XBMAAOSwd~ZiJ4VG/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/325090562662?nordt=true&orig_cvip=true&rt=nc,Vintage Victorinox Swiss Army Pocket Knife Nail file Scissors Tweezers Screw Dri,2,$13.98,"Jul 12, 2022",,$6.99,$4.59
https://thumbs.ebaystatic.com/pict/3250925999076464_1.jpg,,,2,$6.98,"May 3, 2022","Victorinox Swiss Army Pocket Knife Promotional ""State Water Heaters"" In Box",$3.49,$7.90
https://thumbs.ebaystatic.com/pict/3251196718686464_1.jpg,,,2,$54.00,"Apr 2, 2022","Victorinox Mountaineer Swiss Army Knife, 91mm - Black",$27.00,$3.95
https://thumbs.ebaystatic.com/pict/3251463993606464_1.jpg,,,2,$24.00,"Apr 27, 2022",Victorinox Swiss Army Black Pocket Knife 3pc    sa1,$12.00,$1.83
https://thumbs.ebaystatic.com/pict/3251494332996464_1.jpg,,,2,$39.90,"Apr 24, 2022",Victorinox Swiss Army Red Pocket Knife     sa14,$19.95,$3.95
https://thumbs.ebaystatic.com/pict/3251790471906464_1.jpg,,,2,$146.00,"May 16, 2022",Huge Victorinox Swiss Army Pocket Knife sa26,$73.00,$4.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ow8AAOSwqblizvDk/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/325267364707?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Switzerland PIONEER ALOX Folding Pocket Knife! ,2,$62.00,"Jul 20, 2022",,$31.00,$6.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hrgAAOSw3qZa4LpM/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/332632033765?nordt=true&orig_cvip=true&rt=nc,"Victorinox Classic Swiss Army Knife 3 Tool (Broken, Various) Ships in 12 hrs!!!",2,$16.48,"Jul 17, 2022",,$8.24,$0.00
https://thumbs.ebaystatic.com/pict/3326367845486464_1.jpg,,,4,$56.96,"Apr 18, 2022",Victorinox Recruit Tool Swiss Army Pocket Knife 10 Function Multi-Tool (Various),$14.24,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0zcAAOSwckVcPj7r/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333017090949?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Officier Suisse Pocket Knife Multi-Tool,2,$63.90,"Aug 8, 2022",,$31.95,$0.00
https://thumbs.ebaystatic.com/pict/3342140587856464_1.jpg,,,2,$35.13,"Nov 11, 2021",Victorinox Huntsman Officer Suisse (Various Colors) Swiss Army Knife Multi-Tool,$17.57,$0.00
https://thumbs.ebaystatic.com/pict/3342302161366464_1.jpg,,,2,$36.08,"Dec 3, 2021",Victorinox Minichamp Swiss Army Folding Pocket Knife Scissors File Hook *Damage*,$18.04,$0.00
