itemId,title,galleryURL,viewItemURL,postalCode,location,country,shippingInfo,sellingStatus,listingInfo,returnsAccepted,condition,price_in_US,sog_cost
284866710495,"SOG Trident Folding Knife 3.75"" Serrated Blade, GRN Handles #H03",https://i.ebayimg.com/thumbs/images/g/G-sAAOSwt~9is0yh/s-l140.jpg,https://www.ebay.com/itm/SOG-Trident-Folding-Knife-3-75-Serrated-Blade-GRN-Handles-H03-/284866710495,953**,"Denair,CA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '3.27'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '3.27'}, 'bidCount': '3', 'sellingState': 'Active', 'timeLeft': 'P4DT0H15M47S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T17:20:06.000Z', 'endTime': '2022-06-27T17:20:06.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '2'}",True,Used,3.27,32.95
234590425230,SOG Trident Tanto Knife Nice,https://i.ebayimg.com/thumbs/images/g/Zh4AAOSwOlNiqjr5/s-l140.jpg,https://www.ebay.com/itm/SOG-Trident-Tanto-Knife-Nice-/234590425230,983**,"Bonney Lake,WA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '36.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '36.99'}, 'sellingState': 'Active', 'timeLeft': 'P22DT2H59M37S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-15T20:03:56.000Z', 'endTime': '2022-07-15T20:03:56.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,36.99,32.95
134146343638,SOG Tac Knife Black  Cryo D2 Lockback Pocket Knife,https://i.ebayimg.com/thumbs/images/g/854AAOSwA~Jip-qH/s-l140.jpg,https://www.ebay.com/itm/SOG-Tac-Knife-Black-Cryo-D2-Lockback-Pocket-Knife-/134146343638,596**,"Helena,MT,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '40.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '40.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P0DT8H55M54S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T02:00:13.000Z', 'endTime': '2022-06-24T02:00:13.000Z', 'listingType': 'Auction', 'gift': 'false'}",True,Used,40.0,32.95
284867884708,SOG Twitch Lockback Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/DQcAAOSwx2Jiq0w2/s-l140.jpg,https://www.ebay.com/itm/SOG-Twitch-Lockback-Folding-Pocket-Knife-/284867884708,305**,"Oakwood,GA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '10.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '20.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '20.0'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P6DT22H30M20S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'true', 'buyItNowPrice': {'@currencyId': 'USD', '#text': '50.0'}, 'convertedBuyItNowPrice': {'@currencyId': 'USD', '#text': '50.0'}, 'startTime': '2022-06-23T15:34:39.000Z', 'endTime': '2022-06-30T15:34:39.000Z', 'listingType': 'AuctionWithBIN', 'gift': 'false'}",False,Used,20.0,32.95
144610373456,SOG Aegis FL Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/5m4AAOSwyNtir40W/s-l140.jpg,https://www.ebay.com/itm/SOG-Aegis-FL-Folding-Pocket-Knife-/144610373456,605**,"Darien,IL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '5.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '5.0'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P3DT10H53M3S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T03:57:22.000Z', 'endTime': '2022-06-27T03:57:22.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '3'}",True,Used,5.0,32.95
295047617373,SOG KIKU XR CRYO CTS XHP Flipper Pocket Knife,https://i.ebayimg.com/thumbs/images/g/EWYAAOSwwlNikp-G/s-l140.jpg,https://www.ebay.com/itm/SOG-KIKU-XR-CRYO-CTS-XHP-Flipper-Pocket-Knife-/295047617373,815**,"Grand Junction,CO,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '119.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '119.99'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P2DT5H39M51S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-18T22:44:10.000Z', 'endTime': '2022-06-25T22:44:10.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '12'}",True,Used,119.99,32.95
265745417963,SOG Fielder Folding Knife with Pocket Clip Black G10 Handle!,https://i.ebayimg.com/thumbs/images/g/0tIAAOSwakxisG-C/s-l140.jpg,https://www.ebay.com/itm/SOG-Fielder-Folding-Knife-Pocket-Clip-Black-G10-Handle-/265745417963,488**,"Holt,MI,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '19.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '19.95'}, 'sellingState': 'Active', 'timeLeft': 'P26DT19H56M57S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T13:01:16.000Z', 'endTime': '2022-07-20T13:01:16.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",False,Used,19.95,32.95
144610516078,SOG Salute and Salute Mini Folding Pocket Knife Lot of 2 Knives,https://i.ebayimg.com/thumbs/images/g/dRMAAOSwxzFir7SD/s-l140.jpg,https://www.ebay.com/itm/SOG-Salute-and-Salute-Mini-Folding-Pocket-Knife-Lot-2-Knives-/144610516078,605**,"Darien,IL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '5.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '5.5'}, 'bidCount': '2', 'sellingState': 'Active', 'timeLeft': 'P3DT10H44M18S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T03:48:37.000Z', 'endTime': '2022-06-27T03:48:37.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '9'}",True,Used,5.5,32.95
363864576062,SOG SOGwinder II Knife,https://i.ebayimg.com/thumbs/images/g/jvwAAOSwCZxil6xH/s-l140.jpg,https://www.ebay.com/itm/SOG-SOGwinder-II-Knife-/363864576062,277**,"Durham,NC,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '10.0'}, 'shippingType': 'FlatDomesticCalculatedInternational', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '130.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '130.0'}, 'sellingState': 'Active', 'timeLeft': 'P13DT8H43M57S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-07T01:48:16.000Z', 'endTime': '2022-07-07T01:48:16.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '14'}",True,Used,130.0,32.95
195154192419,"Lot of 4 SOG knives AEGIS FLK, ESCAPE, FIELDER, FLASH II",https://i.ebayimg.com/thumbs/images/g/f9kAAOSw0zdisPqW/s-l140.jpg,https://www.ebay.com/itm/Lot-4-SOG-knives-AEGIS-FLK-ESCAPE-FIELDER-FLASH-II-/195154192419,359**,"Gadsden,AL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '23.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '23.5'}, 'bidCount': '8', 'sellingState': 'Active', 'timeLeft': 'P2DT5H53M2S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T22:57:21.000Z', 'endTime': '2022-06-25T22:57:21.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '17'}",True,Used,23.5,32.95
225035857782,SOG TRIDENT ELITE Assisted Opening Pocket Knife,https://i.ebayimg.com/thumbs/images/g/8VUAAOSwRP5irixb/s-l140.jpg,https://www.ebay.com/itm/SOG-TRIDENT-ELITE-Assisted-Opening-Pocket-Knife-/225035857782,242**,"Abingdon,VA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.99'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '32.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '32.95'}, 'sellingState': 'Active', 'timeLeft': 'P25DT2H46M19S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-18T19:50:38.000Z', 'endTime': '2022-07-18T19:50:38.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",True,Used,32.95,32.95
165543256165,SOG Flash ii knife,https://i.ebayimg.com/thumbs/images/g/6v8AAOSwCYtin~YW/s-l140.jpg,https://www.ebay.com/itm/SOG-Flash-ii-knife-/165543256165,355**,"Vernon,AL,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '6.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '6.5'}, 'bidCount': '4', 'sellingState': 'Active', 'timeLeft': 'P5DT9H2M17S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T02:06:36.000Z', 'endTime': '2022-06-29T02:06:36.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '7'}",False,Used,6.5,32.95
255585842882,SOG Slimjim Lockback Assisted Stainless Steel All Black Plain Edge Folding Knife,https://i.ebayimg.com/thumbs/images/g/ZuUAAOSwcixiq4uC/s-l140.jpg,https://www.ebay.com/itm/SOG-Slimjim-Lockback-Assisted-Stainless-Steel-All-Black-Plain-Edge-Folding-Knife-/255585842882,488**,"Holt,MI,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '41.77'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '41.77'}, 'sellingState': 'Active', 'timeLeft': 'P23DT2H55M1S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-16T19:59:20.000Z', 'endTime': '2022-07-16T19:59:20.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",False,Used,41.77,32.95
144610505752,SOG Salute and Salute Mini Folding Pocket Knife Lot of 2 Knives,https://i.ebayimg.com/thumbs/images/g/8FwAAOSwL5Zir7MB/s-l140.jpg,https://www.ebay.com/itm/SOG-Salute-and-Salute-Mini-Folding-Pocket-Knife-Lot-2-Knives-/144610505752,605**,"Darien,IL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '11.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '11.5'}, 'bidCount': '3', 'sellingState': 'Active', 'timeLeft': 'P3DT10H46M54S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T03:51:13.000Z', 'endTime': '2022-06-27T03:51:13.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '6'}",True,Used,11.5,32.95
394036453615,SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade,https://i.ebayimg.com/thumbs/images/g/i8QAAOSwWLdisgKH/s-l140.jpg,https://www.ebay.com/itm/SOG-Micron-II-QAD-Pocket-Keychain-Knife-Lockback-Plain-Edge-Blade-/394036453615,327**,"Eustis,FL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '15.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '15.0'}, 'sellingState': 'Active', 'timeLeft': 'P25DT1H13M45S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-04-18T18:18:04.000Z', 'endTime': '2022-07-18T18:18:04.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,15.0,32.95
144610382047,SOG Flare Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/LEIAAOSwc8Zir5E4/s-l140.jpg,https://www.ebay.com/itm/SOG-Flare-Folding-Pocket-Knife-/144610382047,605**,"Darien,IL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '5.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '5.0'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P3DT10H35M11S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T03:39:30.000Z', 'endTime': '2022-06-27T03:39:30.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '2'}",True,Used,5.0,32.95
165527381864,SOG Flare Assisted Opening Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/jTYAAOSwxNxio~Pt/s-l140.jpg,https://www.ebay.com/itm/SOG-Flare-Assisted-Opening-Folding-Pocket-Knife-/165527381864,191**,"Philadelphia,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '22.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '22.95'}, 'sellingState': 'Active', 'timeLeft': 'P17DT8H42M47S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-11T01:47:06.000Z', 'endTime': '2022-07-11T01:47:06.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",True,Used,22.95,32.95
374134809960,Sog Aura Knife,https://i.ebayimg.com/thumbs/images/g/ufMAAOSw4ztiqk6M/s-l140.jpg,https://www.ebay.com/itm/Sog-Aura-Knife-/374134809960,622**,"Summerfield,IL,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '40.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '40.0'}, 'sellingState': 'Active', 'timeLeft': 'P23DT8H28M39S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T01:32:58.000Z', 'endTime': '2022-07-17T01:32:58.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '6'}",False,Used,40.0,32.95
384961076249,SOG Escape Tactical Folding Pocket Knife FF25-CP- 3.4 Inch Serrated Edge Blade K,https://i.ebayimg.com/thumbs/images/g/HA4AAOSwkaJisUVm/s-l140.jpg,https://www.ebay.com/itm/SOG-Escape-Tactical-Folding-Pocket-Knife-FF25-CP-3-4-Inch-Serrated-Edge-Blade-K-/384961076249,787**,"Austin,TX,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '0.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '0.99'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P4DT11H13M4S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T04:17:23.000Z', 'endTime': '2022-06-28T04:17:23.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '4'}",False,Used,0.99,32.95
363866528896,SOG Trident Tanto Knife - Black,https://i.ebayimg.com/thumbs/images/g/IiYAAOSwqWdil5wF/s-l140.jpg,https://www.ebay.com/itm/SOG-Trident-Tanto-Knife-Black-/363866528896,277**,"Durham,NC,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '3.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '55.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '55.0'}, 'sellingState': 'Active', 'timeLeft': 'P15DT5H14M49S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-08T22:19:08.000Z', 'endTime': '2022-07-08T22:19:08.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,55.0,32.95
394121116479,VINTAGE SOG SMCA SEKI JAPAN TOMCAT KRATON FOLDING HUNTER LOCKBACK POCKET KNIFE,https://i.ebayimg.com/thumbs/images/g/d~UAAOSwxqpirg-z/s-l140.jpg,https://www.ebay.com/itm/VINTAGE-SOG-SMCA-SEKI-JAPAN-TOMCAT-KRATON-FOLDING-HUNTER-LOCKBACK-POCKET-KNIFE-/394121116479,980**,"Issaquah,WA,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '105.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '105.5'}, 'bidCount': '4', 'sellingState': 'Active', 'timeLeft': 'P2DT0H45M0S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-18T17:49:19.000Z', 'endTime': '2022-06-25T17:49:19.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '29'}",False,Used,105.5,32.95
155040463353,"SOG Knives 4"" Closed BLADELIGHT MINI Linerlock Working LED Knife Black Lot of 3",https://i.ebayimg.com/thumbs/images/g/2UMAAOSwbaVibFAQ/s-l140.jpg,https://www.ebay.com/itm/SOG-Knives-4-Closed-BLADELIGHT-MINI-Linerlock-Working-LED-Knife-Black-Lot-3-/155040463353,982**,"Ferndale,WA,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '30.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '30.0'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P0DT1H23M52S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'true', 'buyItNowPrice': {'@currencyId': 'USD', '#text': '90.0'}, 'convertedBuyItNowPrice': {'@currencyId': 'USD', '#text': '90.0'}, 'startTime': '2022-06-16T18:28:11.000Z', 'endTime': '2022-06-23T18:28:11.000Z', 'listingType': 'AuctionWithBIN', 'gift': 'false', 'watchCount': '1'}",False,Used,30.0,32.95
185452381986,SOG SOG-TAC XR Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/tTUAAOSwJUZim6LX/s-l140.jpg,https://www.ebay.com/itm/SOG-SOG-TAC-XR-Folding-Pocket-Knife-/185452381986,770**,"Houston,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '50.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '50.0'}, 'sellingState': 'Active', 'timeLeft': 'P11DT1H21M58S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-04T18:26:17.000Z', 'endTime': '2022-07-04T18:26:17.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",True,Used,50.0,32.95
134148708008,SOG Supreme Keytron knife,https://i.ebayimg.com/thumbs/images/g/lf0AAOSwtP1iq9j7/s-l140.jpg,https://www.ebay.com/itm/SOG-Supreme-Keytron-knife-/134148708008,186**,"Tunkhannock,PA,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '8.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '8.5'}, 'bidCount': '3', 'sellingState': 'Active', 'timeLeft': 'P0DT9H40M42S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T02:45:01.000Z', 'endTime': '2022-06-24T02:45:01.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '5'}",False,Used,8.5,32.95
265733987579,Sog Targa Seki Japan Pocket Knife~VG-10,https://i.ebayimg.com/thumbs/images/g/vPwAAOSwkl9ipgiG/s-l140.jpg,https://www.ebay.com/itm/Sog-Targa-Seki-Japan-Pocket-Knife-VG-10-/265733987579,350**,"Gardendale,AL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '3.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '59.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '59.99'}, 'sellingState': 'Active', 'timeLeft': 'P18DT22H58M31S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-12T16:02:50.000Z', 'endTime': '2022-07-12T16:02:50.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,59.99,32.95
144610514289,SOG Salute and Salute Mini Folding Pocket Knife Lot of 2 Knives,https://i.ebayimg.com/thumbs/images/g/2iUAAOSwjehir7QT/s-l140.jpg,https://www.ebay.com/itm/SOG-Salute-and-Salute-Mini-Folding-Pocket-Knife-Lot-2-Knives-/144610514289,605**,"Darien,IL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '7.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '7.5'}, 'bidCount': '4', 'sellingState': 'Active', 'timeLeft': 'P3DT10H38M8S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T03:42:27.000Z', 'endTime': '2022-06-27T03:42:27.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '8'}",True,Used,7.5,32.95
334477625054,"sog trident knife, camouflage handle, black blade.",https://i.ebayimg.com/thumbs/images/g/ReIAAOSwv~xirQlt/s-l140.jpg,https://www.ebay.com/itm/sog-trident-knife-camouflage-handle-black-blade-/334477625054,995**,"Eagle River,AK,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '35.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '35.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P1DT6H6M41S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T23:11:00.000Z', 'endTime': '2022-06-24T23:11:00.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '5'}",True,Used,35.0,32.95
394012847484,SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE,https://i.ebayimg.com/thumbs/images/g/dBYAAOSwl6NhzQ2F/s-l140.jpg,https://www.ebay.com/itm/SOG-Micron-II-QAD-Pocket-Keychain-Knife-Lockback-Plain-Edge-Blade-USED-KNIFE-/394012847484,185**,"Taylor,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'currentPrice': {'@currencyId': 'USD', '#text': '12.74'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '12.74'}, 'sellingState': 'Active', 'timeLeft': 'P8DT6H20M26S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-04-01T23:24:45.000Z', 'endTime': '2022-07-01T23:24:45.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '9'}",True,Used,12.74,32.95
