Image,Field2,title,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/1248851399116464_1.jpg,"Sep 7, 2021",QAD SOG micron ll quality archery designs pocket knife fits keychain,$8.95,$3.95
https://thumbs.ebaystatic.com/pict/1248856889066464_1.jpg,"Sep 6, 2021",SOG SJ31-CP SlimJim Satin AUS-8 Blade Assisted Slim Folding Knife Used (O82),$24.99,$7.95
https://thumbs.ebaystatic.com/pict/1248900014826464_1.jpg,"Sep 12, 2021",SOG FOLDING KNIFE BG-42 STEEL AUTO CLIP BLACK NICE EDC ,$30.00,$6.75
https://thumbs.ebaystatic.com/pict/1248936663036464_1.jpg,"Sep 11, 2021","SOG Ultra XR Lock Knife Carbon Fiber (2.75"" Gray)",$80.00,$0.00
https://thumbs.ebaystatic.com/pict/1249016677946464_1.jpg,"Sep 25, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (R30)",$17.99,$5.10
https://thumbs.ebaystatic.com/pict/1249030854256464_1.jpg,"Sep 18, 2021",sog air weight knife vintage ,$58.50,$10.00
https://thumbs.ebaystatic.com/pict/1249068811166464_1.jpg,"Sep 24, 2021","SOG Trident Folding Knife 3.7"" Clip Point Cryo D2 Black Blade",$59.00,$10.00
https://thumbs.ebaystatic.com/pict/1249113526536464_1.jpg,"Oct 3, 2021",SOG Instinct Mini NB1002-CP G10 Handles Fixed Blade Dagger Knife - Excellent Con,$19.99,$4.99
https://thumbs.ebaystatic.com/pict/1249127945256464_1.jpg,"Sep 21, 2021",SOG PE - Black Pentagon Elite Combo Blade Arc-Lock Knife -Seki Japan GREAT,$120.00,$0.00
https://thumbs.ebaystatic.com/pict/1249131381016464_1.jpg,"Oct 1, 2021",SOG Trident Mini - Folding Knife,$35.00,$7.40
https://thumbs.ebaystatic.com/pict/1249178224846464_1.jpg,"Sep 24, 2021",SOG PE - Black Pentagon Elite Combo Blade Arc-Lock Knife -Seki Japan GREAT,$175.00,$0.00
https://thumbs.ebaystatic.com/pict/1249230478836464_1.jpg,"Oct 3, 2021",SOG Tomcat 3.0 Tactical Knife ,$140.00,$10.00
https://thumbs.ebaystatic.com/pict/1249243970746464_1.jpg,"Oct 3, 2021",Vintage SOG Access Card 2.0 VG-10 Japan Knife,$44.00,$4.00
https://thumbs.ebaystatic.com/pict/1249291371306464_1.jpg,"Oct 8, 2021",SOG Cash Card Frame Lock Knife Satin Steel Money Clip EZ1-CP Pocket,$12.65,$4.25
https://thumbs.ebaystatic.com/pict/1249309469826464_1.jpg,"Oct 15, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (T21)",$14.99,$5.50
https://thumbs.ebaystatic.com/pict/1249309512736464_1.jpg,"Dec 22, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (T22)",$13.99,$5.50
https://thumbs.ebaystatic.com/pict/1249309652876464_1.jpg,"Oct 10, 2021","SOG Fielder Winter Camo ABS Stainless Steel Handle 3.3"" Blade Folding Knife (T23",$18.99,$5.50
https://thumbs.ebaystatic.com/pict/1249309705646464_1.jpg,"Oct 19, 2021","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (T24)",$16.99,$5.50
https://thumbs.ebaystatic.com/pict/1249319654576464_1.jpg,"Mar 16, 2022",Quality Archery Designs QAD Custom SOG Limited Edition Pocket Knife,$24.99,$4.00
https://thumbs.ebaystatic.com/pict/1249321182316464_1.jpg,"Oct 23, 2021", SOG Micron Small Silver Pocket Knife,$13.50,$4.00
https://thumbs.ebaystatic.com/pict/1249322675406464_1.jpg,"Jan 9, 2022",SOG Trident Elite Asst. TiNi AUS-8 Plain Blade Folding Pocket Knife -- Excellent,$69.99,$9.99
https://thumbs.ebaystatic.com/pict/1249330665046464_1.jpg,"Oct 8, 2021","SOG  Zoom folding knife, Black w/ partially serrate blade ",$25.00,$5.25
https://thumbs.ebaystatic.com/pict/1249335810776464_1.jpg,"Mar 12, 2022",SOG Trident Combo Edge Clip Point Black TiNi Folding Pocket Knife -- Excellent ,$89.99,$9.99
https://thumbs.ebaystatic.com/pict/1249379931056464_1.jpg,"Oct 25, 2021",SOG TWITCH II BLACK Aluminum Handle All Black AUS8 Blade Flipper Knife (T59),$29.99,$4.55
https://thumbs.ebaystatic.com/pict/1249380135816464_1.jpg,"Oct 10, 2021",SOG Twitch II Rosewood TWI17 Handle AUS8 Satin Blade Flipper Knife Used (T60),$30.99,$4.45
https://thumbs.ebaystatic.com/pict/1249380661676464_1.jpg,"Feb 10, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (T61),$24.99,$4.50
https://thumbs.ebaystatic.com/pict/1249381041636464_1.jpg,"Nov 25, 2021",SOG Twitch II Rosewood TWI17 Handle AUS8 Satin Blade Flipper Knife Used (T62),$27.99,$4.55
https://thumbs.ebaystatic.com/pict/1249623174526464_1.jpg,"Oct 26, 2021",SOG Arcitech Carbon Fiber folding knife is a limited run ,$196.50,$10.00
https://thumbs.ebaystatic.com/pict/1249631586326464_1.jpg,"Dec 30, 2021",SOG Flash II - Black GRN Handle & Black TiNi Combo Blade Knife -- Great Conditi,$99.99,$19.99
https://thumbs.ebaystatic.com/pict/1249643721336464_1.jpg,"Oct 21, 2021",SOG Kilowatt Electrician's Folding Knife,$25.00,$0.00
https://thumbs.ebaystatic.com/pict/1249812065266464_1.jpg,"Nov 8, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (U63)",$15.99,$5.30
https://thumbs.ebaystatic.com/pict/1249812121566464_1.jpg,"Nov 10, 2021","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (U64)",$13.99,$5.50
https://thumbs.ebaystatic.com/pict/1249850231736464_1.jpg,"Nov 3, 2021",SOG Specialty Knives AutoClip lockback hunting pocket knife - Nice!,$32.00,$4.95
https://thumbs.ebaystatic.com/pict/1249865440326464_1.jpg,"Nov 4, 2021","NTSA SOG ""FIELDER"" 4 1/2"" CLOSED  LOCK BACK POCKET KNIFE",$13.00,$0.00
https://thumbs.ebaystatic.com/pict/1250035926196464_1.jpg,"Nov 17, 2021","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (V44)",$13.99,$5.40
https://thumbs.ebaystatic.com/pict/1250036692966464_1.jpg,"Nov 21, 2021",SOG SlimJim Satin AUS-8 Blade Assisted Open Slim Folding Knife Used (V45),$19.99,$4.55
https://thumbs.ebaystatic.com/pict/1250036738086464_1.jpg,"Nov 24, 2021",SOG Twitch II Rosewood TWI17 Handle AUS8 Satin Blade Flipper Knife Used (V46),$26.99,$4.75
https://thumbs.ebaystatic.com/pict/1250049271246464_1.jpg,"Nov 15, 2021",SOG TWITCH II COPPER FOLDING KNIFE BLACK BLADE FLIPPER,$54.99,$4.45
https://thumbs.ebaystatic.com/pict/1250059099856464_1.jpg,"Nov 27, 2021","SOG Sideswipe Assisted-Opening Every Day Carry Knife 4.25"" Closed",$20.00,$4.50
https://thumbs.ebaystatic.com/pict/1250099835676464_1.jpg,"Feb 24, 2022","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (V58)",$12.99,$5.25
https://thumbs.ebaystatic.com/pict/1250113505096464_1.jpg,"Nov 20, 2021","SOG Aegis Assisted-Opening Army Digital Camo Tactical Knife 4.5"" Closed",$50.00,$4.50
https://thumbs.ebaystatic.com/pict/1250137465186464_1.jpg,"Nov 21, 2021","SOG Flash II Assisted-Opening Tactical Folding Knife 4.5"" Closed",$35.00,$5.25
https://thumbs.ebaystatic.com/pict/1250177091216464_1.jpg,"Nov 29, 2021",SOG Trident Elite Black Assisted Straight Edge Pocket Knife Straight Edge,$55.00,$0.00
https://thumbs.ebaystatic.com/pict/1250184002606464_1.jpg,"Feb 9, 2022",Vintage SOG Paratool Folding Knife Multi Tool Pliers/ In Excellent Condition,$50.00,$5.50
https://thumbs.ebaystatic.com/pict/1250247142506464_1.jpg,"Dec 5, 2021",SOG Knife,$30.00,$4.50
https://thumbs.ebaystatic.com/pict/1250277550326464_1.jpg,"Dec 3, 2021",SOG Throwing Knife Set Of 3,$42.50,$6.00
https://thumbs.ebaystatic.com/pict/1250296938796464_1.jpg,"Dec 8, 2021",SOG Folding Knife Hand Axe Sogfari Machete & Folding Entrenching Tool ,$41.00,$22.65
https://thumbs.ebaystatic.com/pict/1250303215756464_1.jpg,"Dec 10, 2021",SOG Twitch II 2 Gray Assisted Opening Lockback Pocket Folding Knife S1,$19.99,$4.99
https://thumbs.ebaystatic.com/pict/1250303519296464_1.jpg,"Dec 7, 2021",SOG Flash II Straight Edge Tanto Knife,$49.00,$4.60
https://thumbs.ebaystatic.com/pict/1250339471636464_1.jpg,"Dec 4, 2021","SOG Multi-Tool 3.75"" and EDC Pocket Knife 2.875"" Gift Set In Presentation Tin",$17.25,$9.25
https://thumbs.ebaystatic.com/pict/1250388134836464_1.jpg,"Dec 13, 2021",Lot of 3 SOG Pocket Knife Trident Flash I Assisted Combo Edge Black Folding,$73.00,$0.00
https://thumbs.ebaystatic.com/pict/1250422458036464_1.jpg,"Dec 9, 2021",SOG Twitch I - Assisted Opening Pocket Knife W/ Clip Gray VGC,$39.95,$5.40
https://thumbs.ebaystatic.com/pict/1250486821766464_1.jpg,"Dec 13, 2021","SOG Zoom Mini Spring-Assisted Black Tactical Folding Knife 4"" Closed",$49.75,$4.50
https://thumbs.ebaystatic.com/pict/1250510159636464_1.jpg,"Dec 19, 2021","SOG Ultra XR Folding Knife 2.88"" CPM S35VN Stainless Blade Carbon Fiber Handle",$105.00,$0.00
https://thumbs.ebaystatic.com/pict/1250518978196464_1.jpg,"Dec 17, 2021",SOG TFSA98-CP Flash II 8 in Black EDC Pocket Knife Discontinued,$19.75,$5.25
https://thumbs.ebaystatic.com/pict/1250583771386464_1.jpg,"Mar 2, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W4),$22.99,$4.75
https://thumbs.ebaystatic.com/pict/1250622589246464_1.jpg,"Dec 25, 2021",SOG TRIDENT POCKET KNIFE this one is a cool solid built knife,$25.00,$6.50
https://thumbs.ebaystatic.com/pict/1250627661406464_1.jpg,"Dec 25, 2021",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W28),$29.99,$4.10
https://thumbs.ebaystatic.com/pict/1250627704036464_1.jpg,"Jan 18, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W29),$28.99,$5.00
https://thumbs.ebaystatic.com/pict/1250627716096464_1.jpg,"Jan 12, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W30),$28.99,$4.50
https://thumbs.ebaystatic.com/pict/1250771297056464_1.jpg,"Jan 6, 2022",SOG Slimjim Spring Assist Folding Pocket Knife- No Reserve 198,$30.00,$4.20
https://thumbs.ebaystatic.com/pict/1250783172176464_1.jpg,"Jan 9, 2022",SOG Trident - Folding Knife,$36.00,$7.75
https://thumbs.ebaystatic.com/pict/1250860238666464_1.jpg,"Jan 12, 2022","SOG Flash II specialty knife, See photos to see the super condition",$24.50,$6.00
https://thumbs.ebaystatic.com/pict/1250861266956464_1.jpg,"Feb 7, 2022",SOG Twitch II Assisted Opening Pocket Knife,$44.00,$5.00
https://thumbs.ebaystatic.com/pict/1250908993446464_1.jpg,"Jan 9, 2022","SOG Kiku Folding Knife 3.50"" CPM-S35VN Steel Blade Green Line Micarta Handle",$85.00,$6.00
https://thumbs.ebaystatic.com/pict/1250934590956464_1.jpg,"Jan 20, 2022",SOG Fling 3pc Throwing Camo Paracord Handle Stainless Fixed Blade Knife FX41NCP,$25.00,$0.00
https://thumbs.ebaystatic.com/pict/1250970765806464_1.jpg,"Jan 21, 2022", SOG Flash II Serrated Assisted Opening Piston Lock Knife Black and Silver,$40.00,$4.25
https://thumbs.ebaystatic.com/pict/1250974970466464_1.jpg,"Jan 16, 2022",SOG Aegis AE01-CP Aegis Drop Point Folding Knife Spring Assist Fast Open,$28.00,$5.00
https://thumbs.ebaystatic.com/pict/1250975462746464_1.jpg,"Jan 19, 2022",SOG VISION SV68 Titanium Folding Knife VG-10 Seki Japan Tanto Serrated,$189.99,$0.00
https://thumbs.ebaystatic.com/pict/1251090007076464_1.jpg,"Jan 26, 2022","SOG Knife Lot Twitch II, Credit Card, Instinct Mini",$64.00,$6.00
https://thumbs.ebaystatic.com/pict/1251091823766464_1.jpg,"Jan 24, 2022",SOG TRIDENT ELITE FOLDING KNIFE NICE CONDITION  SOLID GENTLY USED READY TO GO!!,$28.00,$6.00
https://thumbs.ebaystatic.com/pict/1251101585126464_1.jpg,"Jan 25, 2022",SOG SIDESWIPE FOLDING KNIFE NICE CONDITION  SOLID GENTLY USED READY TO GO!!,$9.50,$6.00
https://thumbs.ebaystatic.com/pict/1251126649876464_1.jpg,"Jan 22, 2022",SOG Kiku XR LTE 12-27-04-57 - Blackout Micarte Handle - Folding Knife,$160.00,$7.75
https://thumbs.ebaystatic.com/pict/1251153257246464_1.jpg,"Jan 24, 2022",SOG VISION SV68 Titanium Folding Knife VG-10 Seki Japan Tanto Serrated,$140.00,$0.00
https://thumbs.ebaystatic.com/pict/1251165812806464_1.jpg,"Jan 31, 2022",SOG Trident AT Olive Drab Folding Knife CRYO D2 Steel/GRN Handle 11-12-03-57,$52.00,$7.95
https://thumbs.ebaystatic.com/pict/1251167775846464_1.jpg,"Jan 31, 2022","Lot of 2 Sog knife/knives. Fielder Folding Knife, and Fusion Spirit.",$28.00,$6.95
https://thumbs.ebaystatic.com/pict/1251174375916464_1.jpg,"Jan 29, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (X75),$28.99,$5.00
https://thumbs.ebaystatic.com/pict/1251174552316464_1.jpg,"Feb 7, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (X76),$27.99,$4.80
https://thumbs.ebaystatic.com/pict/1251273669386464_1.jpg,"Feb 12, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (X90),$28.99,$4.80
https://thumbs.ebaystatic.com/pict/1251338318086464_1.jpg,"Feb 14, 2022","One SOG Flash11 Folded Packet Knife PAT.6,941,661",$11.50,$4.80
https://thumbs.ebaystatic.com/pict/1251471622816464_1.jpg,"Mar 1, 2022",SOG Autoclip Knife Nice Auto Clip Pocket,$42.00,$7.65
https://thumbs.ebaystatic.com/pict/1251542175086464_1.jpg,"Feb 17, 2022","SOG FLASH II 2, Assisted 3.5"" Drop-Point Straight TANTO Blade TACTICAL KNIFE b-x",$29.99,$9.99
https://thumbs.ebaystatic.com/pict/1251547697356464_1.jpg,"Feb 24, 2022",SOG Salute Mini Folding Pocket Knife- No Reserve 16,$8.50,$4.60
https://thumbs.ebaystatic.com/pict/1251568492406464_1.jpg,"Feb 24, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (Y50),$22.99,$4.50
https://thumbs.ebaystatic.com/pict/1251645711106464_1.jpg,"Feb 23, 2022",Sog Trident Thumb Assisted Opening  Pocket Knife,$24.99,$0.00
https://thumbs.ebaystatic.com/pict/1251695520226464_1.jpg,"Mar 4, 2022",Sog folding knife With Original Case. Looks Unused,$25.00,$5.00
https://thumbs.ebaystatic.com/pict/1251699636706464_1.jpg,"Mar 14, 2022",SOG FLASH TANTO FOLDING POCKET KNIFE BLACK USED SERRATED TACTICAL,$49.99,$4.70
https://thumbs.ebaystatic.com/pict/1251716191446464_1.jpg,"Feb 26, 2022",sog knife,$7.00,$3.00
https://thumbs.ebaystatic.com/pict/1251731210966464_1.jpg,"Mar 31, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (Y64),$27.99,$5.00
https://thumbs.ebaystatic.com/pict/1251734171066464_1.jpg,"Mar 2, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (Y65),$28.99,$4.65
https://thumbs.ebaystatic.com/pict/1251734231116464_1.jpg,"Apr 23, 2022","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (Y66)",$12.99,$5.30
https://thumbs.ebaystatic.com/pict/1251734295176464_1.jpg,"Apr 23, 2022","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (Y67)",$12.99,$5.30
https://thumbs.ebaystatic.com/pict/1251760759436464_1.jpg,"Jun 1, 2022","SOG Kilowatt Wire Stripper Bk Handle Electrician Pocket Knife, EL01CP -- Great ",$34.99,$6.99
https://thumbs.ebaystatic.com/pict/1251802451946464_1.jpg,"May 12, 2022",SOG Mini Vulcan Seki Japan VG-10 Steel Satin Arc-Lock Plain Edge Knife -- Great,$109.99,$14.99
https://thumbs.ebaystatic.com/pict/1251841132486464_1.jpg,"Mar 7, 2022","SOG Trident Black Partially Serrated Locking Knife Pat.6,941,661",$40.00,$5.30
https://thumbs.ebaystatic.com/pict/1251866166806464_1.jpg,"Mar 11, 2022",SOG Ultra XR Carbon Fiber Handle - Folding Knife,$95.00,$0.00
https://thumbs.ebaystatic.com/pict/1251873175366464_1.jpg,"Mar 8, 2022",SOG Seal XR 3.9 in Folding Knife,$175.00,$9.45
https://thumbs.ebaystatic.com/pict/1251885733196464_1.jpg,"Mar 15, 2022",(2) SOG Micron 2 QAD Lockback Folding Keychain Knife,$15.50,$5.30
https://thumbs.ebaystatic.com/pict/1251957573116464_1.jpg,"Mar 20, 2022",SOG Trident Elite Folding Knife Clip Point Blade.     9.8 / 10 condition,$39.99,$0.00
https://thumbs.ebaystatic.com/pict/1252067947496464_1.jpg,"Mar 23, 2022",SOG PowerLock Multi-Tool Compound Leverage Pocket Knife PowerAssist ,$36.55,$0.00
https://thumbs.ebaystatic.com/pict/1252133481306464_1.jpg,"Mar 27, 2022","SOG Specialty Knives Single Blade Folding Knife, Lock Blade, Seki, Japan",$113.50,$0.00
https://thumbs.ebaystatic.com/pict/1252139266936464_1.jpg,"Mar 20, 2022",NEW SOG TOOL PE15-BX PENT ARC PLAIN EDGE VG-10 ARC-LOCK FOLDER KNIFE,$55.00,$5.30
https://thumbs.ebaystatic.com/pict/1252239208986464_1.jpg,"Mar 27, 2022",SOG Slimjim Lockback Assisted - Folding Knife,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/1252249448306464_1.jpg,"Apr 25, 2022",SOG SlimJim Lockback Assisted Stainless Steel Plain Folding Knife Used (94),$11.00,$5.00
https://thumbs.ebaystatic.com/pict/1252249727826464_1.jpg,"Apr 21, 2022",SOG Flash II Black GFN Handle AUS8 Steel Assisted Opening Pocket Knife Used (95),$44.99,$5.00
https://thumbs.ebaystatic.com/pict/1252262931486464_1.jpg,"Apr 2, 2022",Sog Fielder folding Pocket Knife USED,$15.00,$0.00
https://thumbs.ebaystatic.com/pict/1252267143266464_1.jpg,"Apr 3, 2022","SOG Specialty Knives Single Blade Folding Knife, Lock Blade, Seki, Japan",$66.00,$5.00
https://thumbs.ebaystatic.com/pict/1252271256956464_1.jpg,"Apr 3, 2022",SOG Knife Lot,$56.66,$16.10
https://thumbs.ebaystatic.com/pict/1252302036356464_1.jpg,"Mar 30, 2022",SOG Trident Spring Assisted Opening Pocket Folding Knife,$40.00,$4.00
https://thumbs.ebaystatic.com/pict/1252302114356464_1.jpg,"Apr 7, 2022",SOG FLASH II Assisted Opening Folding Pocket Knife Serrated Blade,$35.00,$3.88
https://thumbs.ebaystatic.com/pict/1252348867796464_1.jpg,"Apr 13, 2022",SOG Flash I FSA-7 Black GRN Handle AUS8 Steel Assisted Open Knife Used (125),$64.99,$8.95
https://thumbs.ebaystatic.com/pict/1252349099766464_1.jpg,"Apr 1, 2022",SOG Flash I All Black GRN Handle AUS-8 TiNi Steel Assisted Open Knife Used (126),$64.99,$8.95
https://thumbs.ebaystatic.com/pict/1252349763286464_1.jpg,"Apr 4, 2022",SOG FLASH II Assisted Opening Folding Pocket Knife Serrated Black Blade,$55.00,$4.65
https://thumbs.ebaystatic.com/pict/1252353877026464_1.jpg,"Apr 4, 2022",SOG SlimJim XL Lockback Knife ,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/1252380962156464_1.jpg,"Apr 10, 2022",SOG Micro ToolClip Black 9 Tool Multi-tool Pliers Knife w/Pocket Clip Used (136),$24.99,$5.00
https://thumbs.ebaystatic.com/pict/1252380985926464_1.jpg,"Apr 27, 2022",SOG Micro ToolClip Black 9 Tool Multi-tool Pliers Knife w/Pocket Clip Used (137),$24.99,$5.00
https://thumbs.ebaystatic.com/pict/1252381003236464_1.jpg,"Apr 30, 2022",SOG Micro ToolClip Black 9 Tool Multi-tool Pliers Knife w/Pocket Clip Used (138),$24.99,$4.70
https://thumbs.ebaystatic.com/pict/1252398442436464_1.jpg,"Apr 17, 2022",SOG Trident Folding Pocket Knife Seatbelt Cutter Black Serrated,$34.99,$4.65
https://thumbs.ebaystatic.com/pict/1252623430946464_1.jpg,"Apr 19, 2022","SOG Twitch ll Lockback Knife, stainless,  EDC Assisted Opening, aus8 sharp steel",$32.50,$5.00
https://thumbs.ebaystatic.com/pict/1252703124566464_1.jpg,"Apr 25, 2022",SOG assisted sideswipe Knife,$17.00,$3.70
https://thumbs.ebaystatic.com/pict/1252797552056464_1.jpg,"May 2, 2022",Sog Micron II QAD Lockback Tanto Blade Folding Pocket Knife ,$5.00,$5.00
https://thumbs.ebaystatic.com/pict/1252878780716464_1.jpg,"May 6, 2022",SOG Trident Elite 8.5” Assisted Opening Rescue Folding Pocket Knife,$33.00,$5.30
https://thumbs.ebaystatic.com/pict/1252929924436464_1.jpg,"May 2, 2022",SOG Flash II Arc Lock Combo Edge Pocket Knife,$36.00,$0.00
https://thumbs.ebaystatic.com/pict/1252930258686464_1.jpg,"May 22, 2022",SOG  Escape Tactical Serrated Edge Pocket Knife,$34.00,$0.00
https://thumbs.ebaystatic.com/pict/1253010170876464_1.jpg,"Jun 1, 2022",SOG Targa Knife Seki Japan VG-10 Arc-lock Pocket Knife Used,$50.00,$8.95
https://thumbs.ebaystatic.com/pict/1253025703276464_1.jpg,"May 9, 2022",SOG Pentagon Elite I Pocket Knife SEKI JAPAN VG-10 Steel Blade,$99.95,$0.00
https://thumbs.ebaystatic.com/pict/1253072231256464_1.jpg,"May 13, 2022",Sog Flash II Assisted Opening Folding Pocket Knife Black,$35.95,$0.00
https://thumbs.ebaystatic.com/pict/1253090388706464_1.jpg,"May 14, 2022",(2) SOG Micron 2 QAD Lockback Folding Keychain Knife,$10.00,$4.70
https://thumbs.ebaystatic.com/pict/1253149685946464_1.jpg,"May 21, 2022",SOG Trident Folding Knife-Assisted Opening Serrated Blade #A11,$51.00,$5.00
https://thumbs.ebaystatic.com/pict/1253275479996464_1.jpg,"May 25, 2022",SOG Flash AT Cryo D2  Gray Plane Edge Knife,$49.95,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tbYAAOSwTnZikZx-/$_12.JPG?set_id=880000500F,"Jun 3, 2022",Pocket knife SOG trident,$20.49,$0.00
https://thumbs.ebaystatic.com/pict/1253387382816464_1.jpg,"May 29, 2022",SOG Flash AT Cryo D2  Gray Plane Edge Knife,$59.95,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8cEAAOSwZb5ib~Cf/$_57.PNG?set_id=880000500F,"Jun 8, 2022",SOG FLASH II One (1) Blade Folding Pocket Knife Hunting Camping,$124.95,$4.99
https://thumbs.ebaystatic.com/pict/1253441872026464_1.jpg,"Jun 1, 2022",Perfect! SOG S35vn Terminus XR Clip Point Knife Carbon Fiber,$71.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/2-AAAOSwsDVijoCI/$_12.JPG?set_id=880000500F,"Jun 9, 2022",(6) SOG Key Chain Lockback Folding Pocket Knife,$15.00,$5.25
https://i.ebayimg.com/00/s/MTI4MVgxNjAw/z/qQQAAOSwEX9inGef/$_57.JPG?set_id=880000500F,"Aug 6, 2022",SOG Flash 1 Aluminum Handle Serrated Combo Blade Assisted Open Knife Used (434),$54.99,$8.95
https://i.ebayimg.com/00/s/MTI5OFgxNjAw/z/hMwAAOSwfh5inG6-/$_57.JPG?set_id=880000500F,"Jun 6, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (435),$20.99,$4.75
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/-fMAAOSwtp5inmW8/$_12.JPG?set_id=880000500F,"Jun 7, 2022",Sog quake knife ,$90.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7QYAAOSwQrhinmax/$_12.JPG?set_id=880000500F,"Jun 7, 2022",Sog Vulcan knife,$75.00,$0.00
https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/GgMAAOSwFedioWQ3/$_57.JPG?set_id=880000500F,"Jun 11, 2022","SOG AEGIS, All Black, Assisted Open Knife, Tanto Combo Edge Blade, Arc Lock, GRN",$75.00,$3.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9sgAAOSw0D1iomzG/$_12.JPG?set_id=880000500F,"Aug 9, 2022",Sog Fielder Single Blade Locking Knife ,$7.25,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/OE4AAOSw-FJipekD/$_12.JPG?set_id=880000500F,"Jun 12, 2022",sog ultra c-ti knife,$74.99,$0.00
https://i.ebayimg.com/00/s/NDA2WDE1Mzk=/z/LOUAAOSwkIpisNOx/$_57.JPG?set_id=8800005007,"Jul 6, 2022",NICE SOG KNIVES SIDESWIPE LOCK BACK TACTICAL  ASSISTED FOLDING POCKET KNIFE,$13.50,$8.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/vSQAAOSwh8pitfy0/$_12.JPG?set_id=880000500F,"Jul 4, 2022",SOG Twitch II Drop Point Satin Wood Handle Lockback Knife Rosewood AUS-8 TWI17-C,$39.99,$4.50
https://i.ebayimg.com/00/s/MTA4NlgxNjAw/z/lMwAAOSwy~FivPXP/$_12.JPG?set_id=880000500F,"Jul 27, 2022",SOG Flare Thumb Assist Pocket Knife,$19.00,$4.70
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/x0MAAOSwyt5izybs/$_12.JPG?set_id=880000500F,"Jul 20, 2022",SOG WEST MARINE RIGGING KNIFE WITH MARLINSPIKE SERRATED FOLDING Pocket Knife,$20.50,$5.30
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pGoAAOSw9m1i0cA7/$_12.JPG?set_id=880000500F,"Jul 17, 2022","SOG Folding Knife Trident TF1 TINI Model 3.5"" A/O 1/2 Serrated Blade ",$32.00,$6.00
https://i.ebayimg.com/00/s/NzE2WDE2MDA=/z/VrEAAOSwOytigATb/$_57.JPG?set_id=880000500F,"Jul 29, 2022","SOG specialty folding knife - Seki Japan, nice pocket size and Sharp!",$23.50,$5.00
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/M2IAAOSw0MNi3FOw/$_57.JPG?set_id=880000500F,"Jul 28, 2022",SOG PowerLock Multi-Tool Compound Interest EOD MUT Pocket Knife Folding Pliers,$30.00,$0.00
https://i.ebayimg.com/00/s/MjI5WDYzNQ==/z/QnkAAOSw7mpi3Sbc/$_57.JPG?set_id=8800005007,"Aug 3, 2022",OEM SOG Trident Black Assisted Open Combo Blade Pocket Knife -- Great Condition,$84.99,$9.99
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/wT4AAOSwaLZigpiE/$_12.JPG?set_id=880000500F,"Aug 8, 2022",SOG Salute Mini Folding Pocket Knife Lockback Plain Edge Black G10 Stainless,$8.00,$5.25
