Image,Field2,title,avg_price,avg_shipping,converted_price,profit,ROI,brand,cost
https://thumbs.ebaystatic.com/pict/1249291371306464_1.jpg,"Oct 8, 2021",SOG Cash Card Frame Lock Knife Satin Steel Money Clip EZ1-CP Pocket,12.65,4.25,16.9,1.8999999999999984,12.666666666666654,sog,15.0
https://thumbs.ebaystatic.com/pict/1249309469826464_1.jpg,"Oct 15, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (T21)",14.99,5.5,20.49,5.490000000000002,36.600000000000016,sog,15.0
https://thumbs.ebaystatic.com/pict/1249309512736464_1.jpg,"Dec 22, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (T22)",13.99,5.5,19.49,4.490000000000002,29.933333333333344,sog,15.0
https://thumbs.ebaystatic.com/pict/1249309652876464_1.jpg,"Oct 10, 2021","SOG Fielder Winter Camo ABS Stainless Steel Handle 3.3"" Blade Folding Knife (T23",18.99,5.5,24.49,9.489999999999998,63.26666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1249309705646464_1.jpg,"Oct 19, 2021","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (T24)",16.99,5.5,22.49,7.4899999999999975,49.93333333333332,sog,15.0
https://thumbs.ebaystatic.com/pict/1249319654576464_1.jpg,"Mar 16, 2022",Quality Archery Designs QAD Custom SOG Limited Edition Pocket Knife,24.99,4.0,28.99,13.989999999999998,93.26666666666664,sog,15.0
https://thumbs.ebaystatic.com/pict/1249321182316464_1.jpg,"Oct 23, 2021", SOG Micron Small Silver Pocket Knife,13.5,4.0,17.5,2.5,16.666666666666664,sog,15.0
https://thumbs.ebaystatic.com/pict/1249322675406464_1.jpg,"Jan 9, 2022",SOG Trident Elite Asst. TiNi AUS-8 Plain Blade Folding Pocket Knife -- Excellent,69.99,9.99,79.97999999999998,64.97999999999999,433.1999999999999,sog,15.0
https://thumbs.ebaystatic.com/pict/1249330665046464_1.jpg,"Oct 8, 2021","SOG  Zoom folding knife, Black w/ partially serrate blade ",25.0,5.25,30.25,15.25,101.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1249335810776464_1.jpg,"Mar 12, 2022",SOG Trident Combo Edge Clip Point Black TiNi Folding Pocket Knife -- Excellent ,89.99,9.99,99.98,84.97999999999998,566.5333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1249379931056464_1.jpg,"Oct 25, 2021",SOG TWITCH II BLACK Aluminum Handle All Black AUS8 Blade Flipper Knife (T59),29.99,4.55,34.54,19.54,130.26666666666665,sog,15.0
https://thumbs.ebaystatic.com/pict/1249380135816464_1.jpg,"Oct 10, 2021",SOG Twitch II Rosewood TWI17 Handle AUS8 Satin Blade Flipper Knife Used (T60),30.99,4.45,35.44,20.44,136.26666666666665,sog,15.0
https://thumbs.ebaystatic.com/pict/1249380661676464_1.jpg,"Feb 10, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (T61),24.99,4.5,29.49,14.489999999999998,96.59999999999998,sog,15.0
https://thumbs.ebaystatic.com/pict/1249381041636464_1.jpg,"Nov 25, 2021",SOG Twitch II Rosewood TWI17 Handle AUS8 Satin Blade Flipper Knife Used (T62),27.99,4.55,32.54,17.54,116.93333333333334,sog,15.0
https://thumbs.ebaystatic.com/pict/1249623174526464_1.jpg,"Oct 26, 2021",SOG Arcitech Carbon Fiber folding knife is a limited run ,196.5,10.0,206.5,191.5,1276.6666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1249631586326464_1.jpg,"Dec 30, 2021",SOG Flash II - Black GRN Handle & Black TiNi Combo Blade Knife -- Great Conditi,99.99,19.99,119.98,104.98,699.8666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1249643721336464_1.jpg,"Oct 21, 2021",SOG Kilowatt Electrician's Folding Knife,25.0,0.0,25.0,10.0,66.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1249812065266464_1.jpg,"Nov 8, 2021","SOG Fielder Wood & Stainless Steel Handle 3.3"" Blade Folding Knife Used (U63)",15.99,5.3,21.29,6.289999999999999,41.93333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1249812121566464_1.jpg,"Nov 10, 2021","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (U64)",13.99,5.5,19.49,4.490000000000002,29.933333333333344,sog,15.0
https://thumbs.ebaystatic.com/pict/1249850231736464_1.jpg,"Nov 3, 2021",SOG Specialty Knives AutoClip lockback hunting pocket knife - Nice!,32.0,4.95,36.95,21.950000000000006,146.33333333333337,sog,15.0
https://thumbs.ebaystatic.com/pict/1249865440326464_1.jpg,"Nov 4, 2021","NTSA SOG ""FIELDER"" 4 1/2"" CLOSED  LOCK BACK POCKET KNIFE",13.0,0.0,13.0,-2.0,-13.333333333333336,sog,15.0
https://thumbs.ebaystatic.com/pict/1250035926196464_1.jpg,"Nov 17, 2021","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (V44)",13.99,5.4,19.39,4.3900000000000015,29.26666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1250036692966464_1.jpg,"Nov 21, 2021",SOG SlimJim Satin AUS-8 Blade Assisted Open Slim Folding Knife Used (V45),19.99,4.55,24.54,9.54,63.59999999999999,sog,15.0
https://thumbs.ebaystatic.com/pict/1250036738086464_1.jpg,"Nov 24, 2021",SOG Twitch II Rosewood TWI17 Handle AUS8 Satin Blade Flipper Knife Used (V46),26.99,4.75,31.74,16.74,111.6,sog,15.0
https://thumbs.ebaystatic.com/pict/1250049271246464_1.jpg,"Nov 15, 2021",SOG TWITCH II COPPER FOLDING KNIFE BLACK BLADE FLIPPER,54.99,4.45,59.44000000000001,44.44000000000001,296.26666666666665,sog,15.0
https://thumbs.ebaystatic.com/pict/1250059099856464_1.jpg,"Nov 27, 2021","SOG Sideswipe Assisted-Opening Every Day Carry Knife 4.25"" Closed",20.0,4.5,24.5,9.5,63.33333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1250099835676464_1.jpg,"Feb 24, 2022","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (V58)",12.99,5.25,18.24,3.240000000000002,21.60000000000001,sog,15.0
https://thumbs.ebaystatic.com/pict/1250113505096464_1.jpg,"Nov 20, 2021","SOG Aegis Assisted-Opening Army Digital Camo Tactical Knife 4.5"" Closed",50.0,4.5,54.5,39.5,263.3333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1250137465186464_1.jpg,"Nov 21, 2021","SOG Flash II Assisted-Opening Tactical Folding Knife 4.5"" Closed",35.0,5.25,40.25,25.25,168.33333333333334,sog,15.0
https://thumbs.ebaystatic.com/pict/1250177091216464_1.jpg,"Nov 29, 2021",SOG Trident Elite Black Assisted Straight Edge Pocket Knife Straight Edge,55.0,0.0,55.0,40.0,266.66666666666663,sog,15.0
https://thumbs.ebaystatic.com/pict/1250184002606464_1.jpg,"Feb 9, 2022",Vintage SOG Paratool Folding Knife Multi Tool Pliers/ In Excellent Condition,50.0,5.5,55.5,40.5,270.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1250247142506464_1.jpg,"Dec 5, 2021",SOG Knife,30.0,4.5,34.5,19.5,130.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1250277550326464_1.jpg,"Dec 3, 2021",SOG Throwing Knife Set Of 3,42.5,6.0,48.5,33.5,223.33333333333331,sog,15.0
https://thumbs.ebaystatic.com/pict/1250296938796464_1.jpg,"Dec 8, 2021",SOG Folding Knife Hand Axe Sogfari Machete & Folding Entrenching Tool ,41.0,22.65,63.65,48.65,324.3333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1250303215756464_1.jpg,"Dec 10, 2021",SOG Twitch II 2 Gray Assisted Opening Lockback Pocket Folding Knife S1,19.99,4.99,24.98,9.979999999999997,66.53333333333332,sog,15.0
https://thumbs.ebaystatic.com/pict/1250303519296464_1.jpg,"Dec 7, 2021",SOG Flash II Straight Edge Tanto Knife,49.0,4.6,53.6,38.6,257.3333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1250339471636464_1.jpg,"Dec 4, 2021","SOG Multi-Tool 3.75"" and EDC Pocket Knife 2.875"" Gift Set In Presentation Tin",17.25,9.25,26.5,11.5,76.66666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1250388134836464_1.jpg,"Dec 13, 2021",Lot of 3 SOG Pocket Knife Trident Flash I Assisted Combo Edge Black Folding,73.0,0.0,73.0,58.0,386.66666666666674,sog,15.0
https://thumbs.ebaystatic.com/pict/1250422458036464_1.jpg,"Dec 9, 2021",SOG Twitch I - Assisted Opening Pocket Knife W/ Clip Gray VGC,39.95,5.4,45.35,30.35,202.33333333333331,sog,15.0
https://thumbs.ebaystatic.com/pict/1250486821766464_1.jpg,"Dec 13, 2021","SOG Zoom Mini Spring-Assisted Black Tactical Folding Knife 4"" Closed",49.75,4.5,54.25,39.25,261.6666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1250510159636464_1.jpg,"Dec 19, 2021","SOG Ultra XR Folding Knife 2.88"" CPM S35VN Stainless Blade Carbon Fiber Handle",105.0,0.0,105.0,90.0,600.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1250518978196464_1.jpg,"Dec 17, 2021",SOG TFSA98-CP Flash II 8 in Black EDC Pocket Knife Discontinued,19.75,5.25,25.0,10.0,66.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1250583771386464_1.jpg,"Mar 2, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W4),22.99,4.75,27.74,12.739999999999998,84.93333333333331,sog,15.0
https://thumbs.ebaystatic.com/pict/1250622589246464_1.jpg,"Dec 25, 2021",SOG TRIDENT POCKET KNIFE this one is a cool solid built knife,25.0,6.5,31.5,16.5,110.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1250627661406464_1.jpg,"Dec 25, 2021",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W28),29.99,4.1,34.09,19.09,127.26666666666664,sog,15.0
https://thumbs.ebaystatic.com/pict/1250627704036464_1.jpg,"Jan 18, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W29),28.99,5.0,33.989999999999995,18.989999999999995,126.59999999999997,sog,15.0
https://thumbs.ebaystatic.com/pict/1250627716096464_1.jpg,"Jan 12, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (W30),28.99,4.5,33.489999999999995,18.489999999999995,123.26666666666664,sog,15.0
https://thumbs.ebaystatic.com/pict/1250771297056464_1.jpg,"Jan 6, 2022",SOG Slimjim Spring Assist Folding Pocket Knife- No Reserve 198,30.0,4.2,34.2,19.200000000000006,128.00000000000003,sog,15.0
https://thumbs.ebaystatic.com/pict/1250783172176464_1.jpg,"Jan 9, 2022",SOG Trident - Folding Knife,36.0,7.75,43.75,28.75,191.66666666666669,sog,15.0
https://thumbs.ebaystatic.com/pict/1250860238666464_1.jpg,"Jan 12, 2022","SOG Flash II specialty knife, See photos to see the super condition",24.5,6.0,30.5,15.5,103.33333333333334,sog,15.0
https://thumbs.ebaystatic.com/pict/1250861266956464_1.jpg,"Feb 7, 2022",SOG Twitch II Assisted Opening Pocket Knife,44.0,5.0,49.0,34.0,226.66666666666663,sog,15.0
https://thumbs.ebaystatic.com/pict/1250908993446464_1.jpg,"Jan 9, 2022","SOG Kiku Folding Knife 3.50"" CPM-S35VN Steel Blade Green Line Micarta Handle",85.0,6.0,91.0,76.0,506.6666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1250934590956464_1.jpg,"Jan 20, 2022",SOG Fling 3pc Throwing Camo Paracord Handle Stainless Fixed Blade Knife FX41NCP,25.0,0.0,25.0,10.0,66.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1250970765806464_1.jpg,"Jan 21, 2022", SOG Flash II Serrated Assisted Opening Piston Lock Knife Black and Silver,40.0,4.25,44.25,29.25,195.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1250974970466464_1.jpg,"Jan 16, 2022",SOG Aegis AE01-CP Aegis Drop Point Folding Knife Spring Assist Fast Open,28.0,5.0,33.0,18.0,120.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1250975462746464_1.jpg,"Jan 19, 2022",SOG VISION SV68 Titanium Folding Knife VG-10 Seki Japan Tanto Serrated,189.99,0.0,189.99,174.99,1166.6,sog,15.0
https://thumbs.ebaystatic.com/pict/1251090007076464_1.jpg,"Jan 26, 2022","SOG Knife Lot Twitch II, Credit Card, Instinct Mini",64.0,6.0,70.0,55.0,366.6666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1251091823766464_1.jpg,"Jan 24, 2022",SOG TRIDENT ELITE FOLDING KNIFE NICE CONDITION  SOLID GENTLY USED READY TO GO!!,28.0,6.0,34.0,19.0,126.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1251101585126464_1.jpg,"Jan 25, 2022",SOG SIDESWIPE FOLDING KNIFE NICE CONDITION  SOLID GENTLY USED READY TO GO!!,9.5,6.0,15.5,0.5,3.333333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251126649876464_1.jpg,"Jan 22, 2022",SOG Kiku XR LTE 12-27-04-57 - Blackout Micarte Handle - Folding Knife,160.0,7.75,167.75,152.75,1018.3333333333335,sog,15.0
https://thumbs.ebaystatic.com/pict/1251153257246464_1.jpg,"Jan 24, 2022",SOG VISION SV68 Titanium Folding Knife VG-10 Seki Japan Tanto Serrated,140.0,0.0,140.0,125.0,833.3333333333335,sog,15.0
https://thumbs.ebaystatic.com/pict/1251165812806464_1.jpg,"Jan 31, 2022",SOG Trident AT Olive Drab Folding Knife CRYO D2 Steel/GRN Handle 11-12-03-57,52.0,7.95,59.95,44.95,299.6666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1251167775846464_1.jpg,"Jan 31, 2022","Lot of 2 Sog knife/knives. Fielder Folding Knife, and Fusion Spirit.",28.0,6.95,34.95,19.950000000000006,133.00000000000003,sog,15.0
https://thumbs.ebaystatic.com/pict/1251174375916464_1.jpg,"Jan 29, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (X75),28.99,5.0,33.989999999999995,18.989999999999995,126.59999999999997,sog,15.0
https://thumbs.ebaystatic.com/pict/1251174552316464_1.jpg,"Feb 7, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (X76),27.99,4.8,32.79,17.79,118.6,sog,15.0
https://thumbs.ebaystatic.com/pict/1251273669386464_1.jpg,"Feb 12, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (X90),28.99,4.8,33.79,18.79,125.26666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1251338318086464_1.jpg,"Feb 14, 2022","One SOG Flash11 Folded Packet Knife PAT.6,941,661",11.5,4.8,16.3,1.3000000000000007,8.666666666666671,sog,15.0
https://thumbs.ebaystatic.com/pict/1251471622816464_1.jpg,"Mar 1, 2022",SOG Autoclip Knife Nice Auto Clip Pocket,42.0,7.65,49.65,34.65,231.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1251542175086464_1.jpg,"Feb 17, 2022","SOG FLASH II 2, Assisted 3.5"" Drop-Point Straight TANTO Blade TACTICAL KNIFE b-x",29.99,9.99,39.98,24.98,166.53333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251547697356464_1.jpg,"Feb 24, 2022",SOG Salute Mini Folding Pocket Knife- No Reserve 16,8.5,4.6,13.1,-1.9000000000000004,-12.666666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1251568492406464_1.jpg,"Feb 24, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (Y50),22.99,4.5,27.49,12.489999999999998,83.26666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1251645711106464_1.jpg,"Feb 23, 2022",Sog Trident Thumb Assisted Opening  Pocket Knife,24.99,0.0,24.99,9.989999999999998,66.6,sog,15.0
https://thumbs.ebaystatic.com/pict/1251695520226464_1.jpg,"Mar 4, 2022",Sog folding knife With Original Case. Looks Unused,25.0,5.0,30.0,15.0,100.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1251699636706464_1.jpg,"Mar 14, 2022",SOG FLASH TANTO FOLDING POCKET KNIFE BLACK USED SERRATED TACTICAL,49.99,4.7,54.69000000000001,39.69000000000001,264.6,sog,15.0
https://thumbs.ebaystatic.com/pict/1251716191446464_1.jpg,"Feb 26, 2022",sog knife,7.0,3.0,10.0,-5.0,-33.33333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251731210966464_1.jpg,"Mar 31, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (Y64),27.99,5.0,32.989999999999995,17.989999999999995,119.9333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251734171066464_1.jpg,"Mar 2, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (Y65),28.99,4.65,33.64,18.64,124.26666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1251734231116464_1.jpg,"Apr 23, 2022","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (Y66)",12.99,5.3,18.29,3.2899999999999987,21.93333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251734295176464_1.jpg,"Apr 23, 2022","SOG Fielder Black G10 Stainless Steel Handle 3.3"" Blade Folding Knife Used (Y67)",12.99,5.3,18.29,3.2899999999999987,21.93333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251760759436464_1.jpg,"Jun 1, 2022","SOG Kilowatt Wire Stripper Bk Handle Electrician Pocket Knife, EL01CP -- Great ",34.99,6.99,41.98,26.980000000000004,179.86666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1251802451946464_1.jpg,"May 12, 2022",SOG Mini Vulcan Seki Japan VG-10 Steel Satin Arc-Lock Plain Edge Knife -- Great,109.99,14.99,124.98,109.98,733.1999999999998,sog,15.0
https://thumbs.ebaystatic.com/pict/1251841132486464_1.jpg,"Mar 7, 2022","SOG Trident Black Partially Serrated Locking Knife Pat.6,941,661",40.0,5.3,45.3,30.3,202.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1251866166806464_1.jpg,"Mar 11, 2022",SOG Ultra XR Carbon Fiber Handle - Folding Knife,95.0,0.0,95.0,80.0,533.3333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1251873175366464_1.jpg,"Mar 8, 2022",SOG Seal XR 3.9 in Folding Knife,175.0,9.45,184.45,169.45,1129.6666666666665,sog,15.0
https://thumbs.ebaystatic.com/pict/1251885733196464_1.jpg,"Mar 15, 2022",(2) SOG Micron 2 QAD Lockback Folding Keychain Knife,15.5,5.3,20.8,5.800000000000002,38.66666666666667,sog,15.0
https://thumbs.ebaystatic.com/pict/1251957573116464_1.jpg,"Mar 20, 2022",SOG Trident Elite Folding Knife Clip Point Blade.     9.8 / 10 condition,39.99,0.0,39.99,24.99,166.60000000000005,sog,15.0
https://thumbs.ebaystatic.com/pict/1252067947496464_1.jpg,"Mar 23, 2022",SOG PowerLock Multi-Tool Compound Leverage Pocket Knife PowerAssist ,36.55,0.0,36.55,21.55,143.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1252133481306464_1.jpg,"Mar 27, 2022","SOG Specialty Knives Single Blade Folding Knife, Lock Blade, Seki, Japan",113.5,0.0,113.5,98.5,656.6666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1252139266936464_1.jpg,"Mar 20, 2022",NEW SOG TOOL PE15-BX PENT ARC PLAIN EDGE VG-10 ARC-LOCK FOLDER KNIFE,55.0,5.3,60.3,45.3,302.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1252239208986464_1.jpg,"Mar 27, 2022",SOG Slimjim Lockback Assisted - Folding Knife,30.0,0.0,30.0,15.0,100.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1252249448306464_1.jpg,"Apr 25, 2022",SOG SlimJim Lockback Assisted Stainless Steel Plain Folding Knife Used (94),11.0,5.0,16.0,1.0,6.666666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1252249727826464_1.jpg,"Apr 21, 2022",SOG Flash II Black GFN Handle AUS8 Steel Assisted Opening Pocket Knife Used (95),44.99,5.0,49.99,34.99,233.26666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1252262931486464_1.jpg,"Apr 2, 2022",Sog Fielder folding Pocket Knife USED,15.0,0.0,15.0,0.0,0.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1252267143266464_1.jpg,"Apr 3, 2022","SOG Specialty Knives Single Blade Folding Knife, Lock Blade, Seki, Japan",66.0,5.0,71.0,56.0,373.33333333333326,sog,15.0
https://thumbs.ebaystatic.com/pict/1252271256956464_1.jpg,"Apr 3, 2022",SOG Knife Lot,56.66,16.1,72.75999999999998,57.75999999999999,385.06666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1252302036356464_1.jpg,"Mar 30, 2022",SOG Trident Spring Assisted Opening Pocket Folding Knife,40.0,4.0,44.0,29.0,193.33333333333331,sog,15.0
https://thumbs.ebaystatic.com/pict/1252302114356464_1.jpg,"Apr 7, 2022",SOG FLASH II Assisted Opening Folding Pocket Knife Serrated Blade,35.0,3.88,38.88,23.880000000000006,159.20000000000005,sog,15.0
https://thumbs.ebaystatic.com/pict/1252348867796464_1.jpg,"Apr 13, 2022",SOG Flash I FSA-7 Black GRN Handle AUS8 Steel Assisted Open Knife Used (125),64.99,8.95,73.94,58.94,392.9333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1252349099766464_1.jpg,"Apr 1, 2022",SOG Flash I All Black GRN Handle AUS-8 TiNi Steel Assisted Open Knife Used (126),64.99,8.95,73.94,58.94,392.9333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1252349763286464_1.jpg,"Apr 4, 2022",SOG FLASH II Assisted Opening Folding Pocket Knife Serrated Black Blade,55.0,4.65,59.65,44.65,297.66666666666663,sog,15.0
https://thumbs.ebaystatic.com/pict/1252353877026464_1.jpg,"Apr 4, 2022",SOG SlimJim XL Lockback Knife ,50.0,0.0,50.0,35.0,233.33333333333331,sog,15.0
https://thumbs.ebaystatic.com/pict/1252380962156464_1.jpg,"Apr 10, 2022",SOG Micro ToolClip Black 9 Tool Multi-tool Pliers Knife w/Pocket Clip Used (136),24.99,5.0,29.99,14.989999999999998,99.93333333333332,sog,15.0
https://thumbs.ebaystatic.com/pict/1252380985926464_1.jpg,"Apr 27, 2022",SOG Micro ToolClip Black 9 Tool Multi-tool Pliers Knife w/Pocket Clip Used (137),24.99,5.0,29.99,14.989999999999998,99.93333333333332,sog,15.0
https://thumbs.ebaystatic.com/pict/1252381003236464_1.jpg,"Apr 30, 2022",SOG Micro ToolClip Black 9 Tool Multi-tool Pliers Knife w/Pocket Clip Used (138),24.99,4.7,29.69,14.689999999999998,97.93333333333332,sog,15.0
https://thumbs.ebaystatic.com/pict/1252398442436464_1.jpg,"Apr 17, 2022",SOG Trident Folding Pocket Knife Seatbelt Cutter Black Serrated,34.99,4.65,39.64,24.64,164.26666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1252623430946464_1.jpg,"Apr 19, 2022","SOG Twitch ll Lockback Knife, stainless,  EDC Assisted Opening, aus8 sharp steel",32.5,5.0,37.5,22.5,150.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1252703124566464_1.jpg,"Apr 25, 2022",SOG assisted sideswipe Knife,17.0,3.7,20.7,5.699999999999998,37.99999999999999,sog,15.0
https://thumbs.ebaystatic.com/pict/1252797552056464_1.jpg,"May 2, 2022",Sog Micron II QAD Lockback Tanto Blade Folding Pocket Knife ,5.0,5.0,10.0,-5.0,-33.33333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1252878780716464_1.jpg,"May 6, 2022",SOG Trident Elite 8.5” Assisted Opening Rescue Folding Pocket Knife,33.0,5.3,38.3,23.3,155.33333333333331,sog,15.0
https://thumbs.ebaystatic.com/pict/1252929924436464_1.jpg,"May 2, 2022",SOG Flash II Arc Lock Combo Edge Pocket Knife,36.0,0.0,36.0,21.0,140.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1252930258686464_1.jpg,"May 22, 2022",SOG  Escape Tactical Serrated Edge Pocket Knife,34.0,0.0,34.0,19.0,126.66666666666666,sog,15.0
https://thumbs.ebaystatic.com/pict/1253010170876464_1.jpg,"Jun 1, 2022",SOG Targa Knife Seki Japan VG-10 Arc-lock Pocket Knife Used,50.0,8.95,58.95,43.95,293.0,sog,15.0
https://thumbs.ebaystatic.com/pict/1253025703276464_1.jpg,"May 9, 2022",SOG Pentagon Elite I Pocket Knife SEKI JAPAN VG-10 Steel Blade,99.95,0.0,99.95,84.95,566.3333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1253072231256464_1.jpg,"May 13, 2022",Sog Flash II Assisted Opening Folding Pocket Knife Black,35.95,0.0,35.95,20.950000000000006,139.66666666666669,sog,15.0
https://thumbs.ebaystatic.com/pict/1253090388706464_1.jpg,"May 14, 2022",(2) SOG Micron 2 QAD Lockback Folding Keychain Knife,10.0,4.7,14.7,-0.3000000000000007,-2.000000000000005,sog,15.0
https://thumbs.ebaystatic.com/pict/1253149685946464_1.jpg,"May 21, 2022",SOG Trident Folding Knife-Assisted Opening Serrated Blade #A11,51.0,5.0,56.0,41.0,273.3333333333333,sog,15.0
https://thumbs.ebaystatic.com/pict/1253275479996464_1.jpg,"May 25, 2022",SOG Flash AT Cryo D2  Gray Plane Edge Knife,49.95,0.0,49.95,34.95,233.0,sog,15.0
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tbYAAOSwTnZikZx-/$_12.JPG?set_id=880000500F,"Jun 3, 2022",Pocket knife SOG trident,20.49,0.0,20.49,5.4899999999999975,36.59999999999999,sog,15.0
https://thumbs.ebaystatic.com/pict/1253387382816464_1.jpg,"May 29, 2022",SOG Flash AT Cryo D2  Gray Plane Edge Knife,59.95,0.0,59.95,44.95,299.6666666666667,sog,15.0
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8cEAAOSwZb5ib~Cf/$_57.PNG?set_id=880000500F,"Jun 8, 2022",SOG FLASH II One (1) Blade Folding Pocket Knife Hunting Camping,124.95,4.99,129.94,114.94,766.2666666666668,sog,15.0
https://thumbs.ebaystatic.com/pict/1253441872026464_1.jpg,"Jun 1, 2022",Perfect! SOG S35vn Terminus XR Clip Point Knife Carbon Fiber,71.0,0.0,71.0,56.0,373.33333333333326,sog,15.0
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/2-AAAOSwsDVijoCI/$_12.JPG?set_id=880000500F,"Jun 9, 2022",(6) SOG Key Chain Lockback Folding Pocket Knife,15.0,5.25,20.25,5.25,35.0,sog,15.0
https://i.ebayimg.com/00/s/MTI4MVgxNjAw/z/qQQAAOSwEX9inGef/$_57.JPG?set_id=880000500F,"Aug 6, 2022",SOG Flash 1 Aluminum Handle Serrated Combo Blade Assisted Open Knife Used (434),54.99,8.95,63.94,48.94,326.26666666666665,sog,15.0
https://i.ebayimg.com/00/s/MTI5OFgxNjAw/z/hMwAAOSwfh5inG6-/$_57.JPG?set_id=880000500F,"Jun 6, 2022",SOG Twitch II Gray Aluminum Handle Satin AUS8 Blade Flipper Knife Used (435),20.99,4.75,25.74,10.739999999999998,71.59999999999998,sog,15.0
