itemId,title,galleryURL,viewItemURL,postalCode,price_in_US,shipping_cost,converted_price,benchmade,buck,case,crkt,kershaw,leatherman,spyderco,victorinox,Binary_Target,profit,ROI
175343617456,kershaw half serrated blade folding knife 1670blkst,https://i.ebayimg.com/thumbs/images/g/dbQAAOSw-gRivMDA/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Half-Serrated-Blade-Folding-Knife-1670BLKST-/175343617456,711**,40.0,7.0,47.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,24.0,213.33333333333334
403747048908,kershaw wildcat ridge 3140x knife with sheath-new in box,https://i.ebayimg.com/thumbs/images/g/NgsAAOSwAz9iveKS/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Wildcat-Ridge-3140X-Knife-Sheath-New-box-/403747048908,490**,54.99,0.0,54.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,31.990000000000002,266.59999999999997
275365547035,kershaw duojet titanium speed assisted opening carbonfiber inlay knife clam 3830,https://i.ebayimg.com/thumbs/images/g/zFgAAOSwDFVihPYE/s-l140.jpg,https://www.ebay.com/itm/Kershaw-DUOJET-Titanium-Speed-Assisted-Opening-CarbonFiber-Inlay-Knife-CLAM-3830-/275365547035,804**,30.95,0.0,30.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,7.949999999999999,106.33333333333333
274374031838,* 7007 kershaw natrix black g10 sub frame lock pocket knife kvt bearing flipper,https://i.ebayimg.com/thumbs/images/g/m9oAAOSwPKZeyF03/s-l140.jpg,https://www.ebay.com/itm/7007-Kershaw-NATRIX-black-G10-Sub-Frame-Lock-pocket-knife-KVT-bearing-flipper-/274374031838,982**,28.95,0.0,28.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,5.949999999999999,93.0
225037720099,red victorinox evogrip s557 pocket knife wenger swiss army blade evolution,https://i.ebayimg.com/thumbs/images/g/5ygAAOSwBw9isAnt/s-l140.jpg,https://www.ebay.com/itm/Red-Victorinox-EvoGrip-S557-Pocket-Knife-Wenger-Swiss-Army-Blade-Evolution-/225037720099,361**,49.95,0.0,49.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,21.950000000000003,149.75
124787416534,"case xx copperhead knife, smooth black sycamore wood (ca-25572)",https://i.ebayimg.com/thumbs/images/g/JYAAAOSwPtBg1sAT/s-l140.jpg,https://www.ebay.com/itm/Case-XX-Copperhead-Knife-Smooth-Black-Sycamore-Wood-CA-25572-/124787416534,750**,74.99,0.0,74.99,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,True,46.989999999999995,274.95
284792017664,1475st kershaw storm ii pocket knife combo original grind new blem discontinued,https://i.ebayimg.com/thumbs/images/g/AxcAAOSw9ItiFrnw/s-l140.jpg,https://www.ebay.com/itm/1475ST-Kershaw-Storm-II-Pocket-Knife-Combo-ORIGINAL-Grind-NEW-BLEM-discontinued-/284792017664,982**,159.95,3.0,162.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,139.95,986.3333333333334
144468253349,kershaw  zing 1730bwh3 folding pocket knife,https://i.ebayimg.com/thumbs/images/g/nfgAAOSw9e5iNQX8/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Zing-1730BWH3-Folding-Pocket-Knife-/144468253349,472**,26.0,0.0,26.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,3.0,73.33333333333333
334466887946,wenger swiss army knife evolution grip 10 six blades 13 tools stainless steel,https://i.ebayimg.com/thumbs/images/g/1AMAAOSws8Bin1t5/s-l140.jpg,https://www.ebay.com/itm/Wenger-Swiss-Army-Knife-Evolution-Grip-10-Six-Blades-13-Tools-Stainless-Steel-/334466887946?var=0&vti=,303**,15.98,0.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.98,inf
284882763814,buck 385 toothpick pocket knife,https://i.ebayimg.com/thumbs/images/g/698AAOSwKcNiwj4u/s-l140.jpg,https://www.ebay.com/itm/Buck-385-Toothpick-Pocket-Knife-/284882763814,749**,16.7,0.0,16.7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-11.3,-16.500000000000004
363847430302,red wenger evolution 17 pocket knife swiss army evo grip multi-tool huntsman,https://i.ebayimg.com/thumbs/images/g/r6cAAOSwZUBiikWL/s-l140.jpg,https://www.ebay.com/itm/Red-Wenger-Evolution-17-Pocket-Knife-Swiss-Army-Evo-Grip-Multi-Tool-Huntsman-/363847430302,361**,27.99,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.99,inf
363878647887,leatherman super tool 300 multi-tool pocket knife retired pst collectible,https://i.ebayimg.com/thumbs/images/g/sE8AAOSw8DJiZx4~/s-l140.jpg,https://www.ebay.com/itm/Leatherman-Super-Tool-300-Multi-Tool-Pocket-Knife-Retired-PST-Collectible-/363878647887,361**,59.96,0.0,59.96,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,False,21.96,99.86666666666667
164780945360,kershaw shuffle lime green 8cr13mov blade folding bottle opener pocket knife,https://i.ebayimg.com/thumbs/images/g/ZOgAAOSwYutil3Mq/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Shuffle-Lime-Green-8Cr13MoV-Blade-Folding-Bottle-Opener-Pocket-Knife-/164780945360,265**,27.99,0.0,27.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,4.989999999999998,86.6
334495042317,crkt m16-12z tanto serrated folding pocket knife- new,https://i.ebayimg.com/thumbs/images/g/FIYAAOSwO2Riu0sk/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-12Z-Tanto-Serrated-Folding-Pocket-Knife-New-/334495042317,930**,45.0,0.0,45.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,22.0,200.0
203981253939,buck 110 slim select folding pocket knife in tan  - 12680,https://i.ebayimg.com/thumbs/images/g/VmIAAOSw6WZh~Y8q/s-l140.jpg,https://www.ebay.com/itm/Buck-110-Slim-Select-Folding-Pocket-Knife-Tan-12680-/203981253939,711**,35.99,0.0,35.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.990000000000002,79.95000000000002
114948604825,"case xx saddlehorn knife, red and black micarta (ca-27856)",https://i.ebayimg.com/thumbs/images/g/Q7EAAOSwIUVhIlLC/s-l140.jpg,https://www.ebay.com/itm/Case-XX-Saddlehorn-Knife-Red-and-Black-Micarta-CA-27856-/114948604825,750**,72.99,0.0,72.99,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,True,44.989999999999995,264.95
232880797384,victorinox swisschamp 91mm officier suisse swiss army pocket knife (various),https://i.ebayimg.com/thumbs/images/g/XgsAAOSwuj5bbKLZ/s-l140.jpg,https://www.ebay.com/itm/Victorinox-SwissChamp-91mm-Officier-Suisse-Swiss-Army-Pocket-Knife-Various-/232880797384?var=534102255410&vti=,303**,66.49,0.0,66.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,38.489999999999995,232.44999999999996
363894175900,retired blue retired leatherman juice cs4 multi-tool pocket knife pliers rare,https://i.ebayimg.com/thumbs/images/g/ztMAAOSwstliwQnW/s-l140.jpg,https://www.ebay.com/itm/Retired-Blue-Retired-Leatherman-Juice-CS4-Multi-Tool-Pocket-Knife-Pliers-Rare-/363894175900,361**,69.95,0.0,69.95,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,True,31.950000000000003,133.16666666666669
165486902591,victorinox swiss army pocket knife farmer x alox silver 93 mm 0.8271.26 boxed,https://i.ebayimg.com/thumbs/images/g/ZhIAAOSwCSBg6bNQ/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-Pocket-Knife-FARMER-X-Alox-Silver-93-MM-0-8271-26-Boxed-/165486902591,225**,64.99,0.0,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,36.989999999999995,224.95
203930761979,kershaw pocket knife bowser linerlock free shipping in usa,https://i.ebayimg.com/thumbs/images/g/wcgAAOSwQrJel5X~/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Pocket-knife-Bowser-linerlock-FREE-shipping-USA-/203930761979,245**,21.55,0.0,21.55,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,-1.4499999999999993,43.66666666666667
155020384063,"benchmade u.s.a pocket knife ats-34 3"" blade",https://i.ebayimg.com/thumbs/images/g/wQsAAOSwi61il4lr/s-l140.jpg,https://www.ebay.com/itm/Benchmade-U-S-A-Pocket-Knife-ATS-34-3-Blade-/155020384063,076**,124.99,0.0,124.99,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,71.99,177.75555555555553
363901363371,red radio shack leatherman squirt e4 multi-tool pocket p4 knife es4 electrician,https://i.ebayimg.com/thumbs/images/g/LWIAAOSwJq5iyGIu/s-l140.jpg,https://www.ebay.com/itm/Red-Radio-Shack-Leatherman-Squirt-E4-Multi-Tool-Pocket-P4-Knife-ES4-Electrician-/363901363371,361**,119.95,0.0,119.95,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,True,81.95,299.83333333333337
175340042054,vintage buck knife 525 gent / burlington northern railroad etch / nos mint 1995,https://i.ebayimg.com/thumbs/images/g/SJIAAOSw6DRiwj7Z/s-l140.jpg,https://www.ebay.com/itm/VINTAGE-BUCK-KNIFE-525-GENT-BURLINGTON-NORTHERN-RAILROAD-ETCH-NOS-MINT-1995-/175340042054,064**,79.99,0.0,79.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,51.989999999999995,299.95
334447125118,kershaw 1620damckt scallion folding knife damascus blade new in box,https://i.ebayimg.com/thumbs/images/g/FOgAAOSwcTRihvza/s-l140.jpg,https://www.ebay.com/itm/Kershaw-1620DAMCKT-Scallion-Folding-Knife-Damascus-Blade-New-Box-/334447125118,186**,100.0,0.0,100.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,77.0,566.6666666666667
354118693255,"vtg buck knife royalty empress trio kitchen carver carving cutlery usa 14""",https://i.ebayimg.com/thumbs/images/g/lqwAAOSw9fZisGwD/s-l140.jpg,https://www.ebay.com/itm/Vtg-Buck-Knife-Royalty-Empress-Trio-Kitchen-Carver-Carving-Cutlery-USA-14-/354118693255,834**,62.0,0.0,62.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,34.0,210.0
363894196998,green victorinox dutch army knife swiss pocket dual pro multi-tool dak-2010,https://i.ebayimg.com/thumbs/images/g/l~4AAOSwquxiwRB5/s-l140.jpg,https://www.ebay.com/itm/Green-Victorinox-Dutch-Army-Knife-Swiss-Pocket-Dual-Pro-Multi-Tool-DAK-2010-/363894196998,361**,149.96,0.0,149.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,121.96000000000001,649.8000000000001
141936336884,kershaw oso sweet assisted opening linerlock folding knife 1830  free shipping,https://i.ebayimg.com/thumbs/images/g/jqgAAOSwxp9W7A~z/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Oso-Sweet-Assisted-Opening-Linerlock-Folding-Knife-1830-Free-Shipping-/141936336884,458**,24.74,0.0,24.74,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,1.7399999999999984,64.93333333333332
284882743166,kershaw 1812 dividend pocket knife speedsafe assisted  black discontinued  usa,https://i.ebayimg.com/thumbs/images/g/e0kAAOSwe5pijAIw/s-l140.jpg,https://www.ebay.com/itm/Kershaw-1812-Dividend-Pocket-Knife-Speedsafe-Assisted-Black-Discontinued-USA-/284882743166,993**,47.0,2.0,49.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,26.0,226.66666666666666
363901231912,retired leatherman fuse multi-tool pocket knife minimalist blast kick pliers,https://i.ebayimg.com/thumbs/images/g/o1gAAOSwGCBiyDvL/s-l140.jpg,https://www.ebay.com/itm/Retired-Leatherman-Fuse-Multi-Tool-Pocket-Knife-Minimalist-Blast-Kick-Pliers-/363901231912,361**,39.95,0.0,39.95,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,False,1.9500000000000028,33.16666666666668
224945355482,red victorinox ranger 91mm swiss army pocket knife blade multi-tool boy scount,https://i.ebayimg.com/thumbs/images/g/MI4AAOSwTRRiXkDg/s-l140.jpg,https://www.ebay.com/itm/Red-Victorinox-Ranger-91mm-Swiss-Army-Pocket-Knife-Blade-Multi-Tool-Boy-Scount-/224945355482,361**,32.95,0.0,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,4.950000000000003,64.75000000000001
284792033625,(1) 3160  kershaw crown pocket knife black micarta handle *new * knives no box,https://i.ebayimg.com/thumbs/images/g/kawAAOSwnMtibEja/s-l140.jpg,https://www.ebay.com/itm/1-3160-Kershaw-Crown-Pocket-Knife-black-micarta-handle-new-knives-no-box-/284792033625,982**,29.95,1.0,30.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,7.949999999999999,106.33333333333333
304549718588,crkt minimalist bowie neck knife: compact fixed blade knife,https://i.ebayimg.com/thumbs/images/g/VkEAAOSwm2xivyJf/s-l140.jpg,https://www.ebay.com/itm/CRKT-Minimalist-Bowie-Neck-Knife-Compact-Fixed-Blade-Knife-/304549718588,473**,29.9,0.0,29.9,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,6.899999999999999,99.33333333333333
273930578955,buck 661 folding pursuit small lock-back folding knife w/ sheath made in usa,https://i.ebayimg.com/thumbs/images/g/TD4AAOSwjrZdLUtv/s-l140.jpg,https://www.ebay.com/itm/BUCK-661-FOLDING-PURSUIT-SMALL-LOCK-BACK-FOLDING-KNIFE-W-SHEATH-MADE-USA-/273930578955,328**,59.99,0.0,59.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,31.990000000000002,199.95000000000002
134075013465,crkt 2861 hunt n' fisch fixed blade knife - new,https://i.ebayimg.com/thumbs/images/g/x8IAAOSwFrNiSulg/s-l140.jpg,https://www.ebay.com/itm/CRKT-2861-Hunt-N-Fisch-Fixed-blade-knife-New-/134075013465,330**,79.99,0.0,79.99,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,True,56.989999999999995,433.26666666666665
295021659982,victorinox huntsman swiss army knife,https://i.ebayimg.com/thumbs/images/g/XjYAAOSwfKpiZCI4/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Huntsman-Swiss-Army-knife-/295021659982,815**,17.99,0.0,17.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-10.010000000000002,-10.050000000000008
325238128785,benchmade 551bksnd2-1402 griptilian folding knife. d2 blade new in box free ship,https://i.ebayimg.com/thumbs/images/g/hlwAAOSwHJNiscpM/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-551BKSND2-1402-GRIPTILIAN-FOLDING-KNIFE-D2-BLADE-NEW-BOX-FREE-SHIP-/325238128785,761**,145.0,0.0,145.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,92.0,222.22222222222223
294989855560,kershaw 6054brnblk emerson folding knife,https://i.ebayimg.com/thumbs/images/g/wtoAAOSwvXBiQPUc/s-l140.jpg,https://www.ebay.com/itm/Kershaw-6054BRNBLK-Emerson-Folding-Knife-/294989855560,815**,24.99,0.0,24.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,1.9899999999999984,66.6
274164453239,buck made in usa spitfire midlock folding knife with pocket clip razor sharp,https://i.ebayimg.com/thumbs/images/g/1c8AAOSw~5ReBTOw/s-l140.jpg,https://www.ebay.com/itm/BUCK-MADE-USA-SPITFIRE-MIDLOCK-FOLDING-KNIFE-POCKET-CLIP-RAZOR-SHARP-/274164453239,328**,44.99,0.0,44.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.990000000000002,124.95
255603638612,victorinox ambassador swiss army knife red multi tool!,https://i.ebayimg.com/thumbs/images/g/hjsAAOSwfmBiukdc/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Ambassador-Swiss-Army-Knife-Red-Multi-Tool-/255603638612,488**,15.2,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-12.8,-24.000000000000004
294989868245,buck whittaker approach pocket knife,https://i.ebayimg.com/thumbs/images/g/6RkAAOSwujZiQPv-/s-l140.jpg,https://www.ebay.com/itm/Buck-Whittaker-Approach-Pocket-Knife-/294989868245,815**,27.99,0.0,27.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.010000000000001563,39.94999999999999
144592246447,red victorinox champion plus pocket knife swiss army,https://i.ebayimg.com/thumbs/images/g/59oAAOSwv~Fin9o2/s-l140.jpg,https://www.ebay.com/itm/Red-Victorinox-Champion-Plus-Pocket-Knife-Swiss-Army-/144592246447,462**,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,26.0,170.0
353731462674,new in bag victorinox swiss army 58mm knife red cavalier  53951 retired,https://i.ebayimg.com/thumbs/images/g/0RgAAOSwU5JhUmnZ/s-l140.jpg,https://www.ebay.com/itm/NEW-Bag-Victorinox-Swiss-Army-58mm-Knife-RED-CAVALIER-53951-Retired-/353731462674,953**,17.95,0.0,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-10.05,-10.250000000000004
265749055957,victorinox climber swiss army knife silvertech! fast shipping!,https://i.ebayimg.com/thumbs/images/g/sCUAAOSwtMJis8nL/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Climber-Swiss-Army-Knife-Silvertech-FAST-SHIPPING-/265749055957,488**,26.59,0.0,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-1.4100000000000001,32.95
265756049199,victorinox original swiss army climber pocket knife! black!!!,https://i.ebayimg.com/thumbs/images/g/4HwAAOSwKn5iukeh/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Original-Swiss-Army-Climber-Pocket-Knife-BLACK-/265756049199,488**,15.17,0.0,15.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-12.83,-24.15
255603619687,"victorinox swiss army knife ""tinker warthog"" wwii a-10 fighter jet! rare!",https://i.ebayimg.com/thumbs/images/g/A3wAAOSwvYdiuPd1/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-SWISS-ARMY-KNIFE-TINKER-WARTHOG-WWII-A-10-FIGHTER-JET-RARE-/255603619687,488**,42.72,0.0,42.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,14.719999999999999,113.6
174633115818,kershaw al-mar am-5 assisted open 8cr13mov blade edc folding pocket knife new,https://i.ebayimg.com/thumbs/images/g/HZ4AAOSwrHVip8a2/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Al-Mar-AM-5-Assisted-Open-8Cr13MoV-Blade-EDC-Folding-Pocket-Knife-NEW-/174633115818,265**,32.99,0.0,32.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,9.990000000000002,119.93333333333334
153767353842,kershaw am-5 speedsafe assisted 8cr13mov blade framelock folding pocket knife,https://i.ebayimg.com/thumbs/images/g/WhQAAOSwPjpiiGZn/s-l140.jpg,https://www.ebay.com/itm/Kershaw-AM-5-Speedsafe-Assisted-8Cr13MoV-Blade-Framelock-Folding-Pocket-Knife-/153767353842,265**,31.99,0.0,31.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,8.989999999999998,113.26666666666665
203500871763,new buck usa bantam lavender deer skull 284 folding pocket knife - 7396,https://i.ebayimg.com/thumbs/images/g/MasAAOSw0Wdg3xGE/s-l140.jpg,https://www.ebay.com/itm/New-Buck-USA-Bantam-Lavender-Deer-Skull-284-Folding-Pocket-Knife-7396-/203500871763,711**,25.99,0.0,25.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.0100000000000016,29.949999999999992
254220669156,kershaw - gray oso sweet spring assisted speedsafe opening edc knife 1830grysw,https://i.ebayimg.com/thumbs/images/g/NbAAAOSwSdNczlFx/s-l140.jpg,https://www.ebay.com/itm/KERSHAW-Gray-OSO-SWEET-Spring-Assisted-SPEEDSAFE-opening-EDC-Knife-1830GRYSW-/254220669156,783**,26.5,0.0,26.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,3.5,76.66666666666667
232791017039,"swiss army knife, minichamp silver alox, victorinox 0.6381.26us2, new in box",https://i.ebayimg.com/thumbs/images/g/9J4AAOSwqCteTXhh/s-l140.jpg,https://www.ebay.com/itm/Swiss-Army-Knife-MiniChamp-Silver-Alox-Victorinox-0-6381-26US2-New-Box-/232791017039,912**,58.78,0.0,58.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,30.78,193.9
295047436394,crkt 2490ks squid burnley design pocket knife,https://i.ebayimg.com/thumbs/images/g/nS4AAOSwo-piYhGV/s-l140.jpg,https://www.ebay.com/itm/CRKT-2490KS-Squid-Burnley-Design-Pocket-Knife-/295047436394,815**,19.99,0.0,19.99,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,-3.0100000000000016,33.26666666666666
195057084725,benchmade knife company 7 knife stand — excellent condition,https://i.ebayimg.com/thumbs/images/g/~d0AAOSwZoZigd5E/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Knife-Company-7-Knife-Stand-Excellent-Condition-/195057084725,972**,69.99,0.0,69.99,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.989999999999995,55.533333333333324
353948237887,kershaw emerson 6055 pocket knife frame lock plain edge blade,https://i.ebayimg.com/thumbs/images/g/uwcAAOSwHRtiJNXI/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Emerson-6055-Pocket-Knife-Frame-Lock-Plain-Edge-Blade-/353948237887,327**,45.0,0.0,45.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,22.0,200.0
374166069354,【factory 2nd】buck 110 folding hunter knife scroll checkered custom engraved -7,https://i.ebayimg.com/thumbs/images/g/NWgAAOSwkXdixJp8/s-l140.jpg,https://www.ebay.com/itm/FACTORY-2nd-Buck-110-Folding-Hunter-Knife-Scroll-Checkered-Custom-Engraved-7-/374166069354,618**,90.0,10.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,72.0,400.0
134063145408,new victorinox swiss army 91mm knife  tinker blue  53112 1.4603-t2r,https://i.ebayimg.com/thumbs/images/g/6DAAAOSwcGNiO1MD/s-l140.jpg,https://www.ebay.com/itm/New-Victorinox-Swiss-Army-91mm-Knife-TINKER-BLUE-53112-1-4603-T2R-/134063145408,953**,29.5,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,1.5,47.5
144626828526,kershaw usa 1600 chive pocket knife,https://i.ebayimg.com/thumbs/images/g/eR0AAOSwadxivKkW/s-l140.jpg,https://www.ebay.com/itm/Kershaw-USA-1600-Chive-Pocket-Knife-/144626828526,472**,27.0,0.0,27.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,4.0,80.0
273359323406,kershaw natrix carbon fiber kvt ball bearing flipper knife sub-frame lock 7007cf,https://i.ebayimg.com/thumbs/images/g/7XMAAOSw2FVbTL6R/s-l140.jpg,https://www.ebay.com/itm/Kershaw-NATRIX-Carbon-Fiber-KVT-Ball-Bearing-FLIPPER-knife-SUB-FRAME-LOCK-7007CF-/273359323406,783**,40.95,0.0,40.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,17.950000000000003,173.00000000000003
154998637344,victorinox swiss army pocket knife nail clip 582 red 4 functions 0.6453 boxed,https://i.ebayimg.com/thumbs/images/g/zG4AAOSwCSVgSnOH/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-SWISS-ARMY-POCKET-KNIFE-NAIL-CLIP-582-RED-4-FUNCTIONS-0-6453-BOXED-/154998637344,225**,25.49,0.0,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-2.5100000000000016,27.449999999999992
275087702279,kershaw decimus bllackwash bayonet bld flipper assisted opening knife clam 1559,https://i.ebayimg.com/thumbs/images/g/ja0AAOSwBEtihPWD/s-l140.jpg,https://www.ebay.com/itm/Kershaw-DECIMUS-Bllackwash-Bayonet-Bld-Flipper-Assisted-Opening-Knife-CLAM-1559-/275087702279,804**,30.95,0.0,30.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,7.949999999999999,106.33333333333333
295052535195,victorinox fieldmaster boy scouts swiss army knife ..,https://i.ebayimg.com/thumbs/images/g/U4AAAOSwNjdiZC0E/s-l140.jpg,https://www.ebay.com/itm/Victorinox-FieldMaster-Boy-Scouts-Swiss-Army-Knife-/295052535195,815**,27.99,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-0.010000000000001563,39.94999999999999
133058226955,benchmade 15031-2 north fork axis lock wood plain folding pocket knife,https://i.ebayimg.com/thumbs/images/g/rs4AAOSwYEBcm8Ie/s-l140.jpg,https://www.ebay.com/itm/Benchmade-15031-2-North-Fork-AXIS-Lock-Wood-Plain-Folding-Pocket-Knife-/133058226955,024**,180.0,0.0,180.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,127.0,300.0
284510212968,* 7006cu kershaw natrix copper handle pocket knife nib kvt ball-bearing opening,https://i.ebayimg.com/thumbs/images/g/xHAAAOSwUoZhfdwn/s-l140.jpg,https://www.ebay.com/itm/7006CU-Kershaw-Natrix-Copper-handle-Pocket-Knife-NIB-KVT-ball-bearing-opening-/284510212968,982**,56.95,0.0,56.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,33.95,279.6666666666667
115416792863,vintage 1993 buck 426x bucklite camo folding knife camping w sheath made in usa,https://i.ebayimg.com/thumbs/images/g/smcAAOSw439ioPhV/s-l140.jpg,https://www.ebay.com/itm/Vintage-1993-Buck-426X-Bucklite-CAMO-Folding-Knife-Camping-w-Sheath-Made-USA-/115416792863,775**,69.99,0.0,69.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41.989999999999995,249.95
203742489446,buck stockman 371 folding pocket knife with amber jigged handles,https://i.ebayimg.com/thumbs/images/g/1mUAAOSwM2NhYfh1/s-l140.jpg,https://www.ebay.com/itm/Buck-Stockman-371-Folding-Pocket-Knife-Amber-Jigged-Handles-/203742489446,711**,27.99,0.0,27.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.010000000000001563,39.94999999999999
133348171564,kershaw blur linerlock a/o half serrated blade ken onion folding knife 1670blkst,https://i.ebayimg.com/thumbs/images/g/o2MAAOSwHc9eWvLc/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Blur-Linerlock-A-O-Half-Serrated-Blade-Ken-Onion-Folding-Knife-1670BLKST-/133348171564,242**,69.96,0.0,69.96,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,46.959999999999994,366.4
265761450851,victorinox swiss army huntsman knife! wooden handle! hard to find!,https://i.ebayimg.com/thumbs/images/g/w-IAAOSwCD1ivzxW/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-Huntsman-Knife-Wooden-Handle-Hard-Find-/265761450851,488**,37.99,0.0,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,9.990000000000002,89.95
174852998651,kershaw green shuffle ii blackwash tanto blade bottle opener folder pocket knife,https://i.ebayimg.com/thumbs/images/g/UuEAAOSwbYVihplU/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Green-Shuffle-II-Blackwash-Tanto-Blade-Bottle-Opener-Folder-Pocket-Knife-/174852998651,265**,32.99,0.0,32.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,9.990000000000002,119.93333333333334
