itemId,title,galleryURL,viewItemURL,postalCode,location,country,shippingInfo,sellingStatus,listingInfo,returnsAccepted,condition,price_in_US,schrade_cost
225037597093,SCHRADE  Uncle Henry LB 7 MAC TOOLS Folding Pocket Knife SCHRADE+,https://i.ebayimg.com/thumbs/images/g/j6YAAOSwIJRir-SQ/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-Uncle-Henry-LB-7-MAC-TOOLS-Folding-Pocket-Knife-SCHRADE-/225037597093,246**,"Pilgrims Knob,VA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'FreePickup', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '37.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '37.0'}, 'sellingState': 'Active', 'timeLeft': 'P26DT9H50M17S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T03:08:52.000Z', 'endTime': '2022-07-20T03:08:52.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,37.0,32.95
115435729992,USED Uncle Henry Schrade LB7 Folding Knife MADE IN USA,https://i.ebayimg.com/thumbs/images/g/Y~UAAOSwE1JisbYq/s-l140.jpg,https://www.ebay.com/itm/USED-Uncle-Henry-Schrade-LB7-Folding-Knife-MADE-USA-/115435729992,329**,"Palm Bay,FL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '25.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '25.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P4DT18H57M21S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T12:15:56.000Z', 'endTime': '2022-06-28T12:15:56.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '3'}",False,Used,25.0,32.95
314044743857,KNIFE LOT - 2 USED SCHRADE (TAYLOR BRAND) OLD TIMER POCKET KNIVES - 33OT & 17-26,https://i.ebayimg.com/thumbs/images/g/ggsAAOSwE1Jisn32/s-l140.jpg,https://www.ebay.com/itm/KNIFE-LOT-2-USED-SCHRADE-TAYLOR-BRAND-OLD-TIMER-POCKET-KNIVES-33OT-17-26-/314044743857,730**,"Sulphur,OK,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '6.51'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '6.51'}, 'bidCount': '2', 'sellingState': 'Active', 'timeLeft': 'P5DT9H26M23S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T02:44:58.000Z', 'endTime': '2022-06-29T02:44:58.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '7'}",True,Used,6.51,32.95
374136019740,SCHRADE 882Y 3 BLADE STOCKMAN BROWN HANDLES KNIFE,https://i.ebayimg.com/thumbs/images/g/Tl4AAOSw-kpirLi4/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-882Y-3-BLADE-STOCKMAN-BROWN-HANDLES-KNIFE-/374136019740,427**,"Burkesville,KY,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '9.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '9.99'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P1DT0H8M57S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T17:27:32.000Z', 'endTime': '2022-06-24T17:27:32.000Z', 'listingType': 'Auction', 'gift': 'false'}",True,Used,9.99,32.95
155046868614,"Lot of 3 Knives- Schrade Limited Edition, Schrade Old Timer Fixed & Pocket Knife",https://i.ebayimg.com/thumbs/images/g/DMUAAOSwvchishUH/s-l140.jpg,https://www.ebay.com/itm/Lot-3-Knives-Schrade-Limited-Edition-Schrade-Old-Timer-Fixed-Pocket-Knife-/155046868614,757**,"Jacksonville,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '30.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '30.0'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P5DT1H45M50S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T19:04:25.000Z', 'endTime': '2022-06-28T19:04:25.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '3'}",False,Used,30.0,32.95
144595036319,"UNCLE HENRY807UH Stockman Pattern, Staglon Handles, 1985-2004, Knife Never Used",https://i.ebayimg.com/thumbs/images/g/Ig4AAOSwoDBiokEI/s-l140.jpg,https://www.ebay.com/itm/UNCLE-HENRY807UH-Stockman-Pattern-Staglon-Handles-1985-2004-Knife-Never-Used-/144595036319,786**,"Pflugerville,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'currentPrice': {'@currencyId': 'USD', '#text': '11.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '11.5'}, 'bidCount': '4', 'sellingState': 'Active', 'timeLeft': 'P2DT8H46M28S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-19T02:05:03.000Z', 'endTime': '2022-06-26T02:05:03.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '6'}",True,Used,11.5,32.95
295054288948,Imperial Schrade Tactical Lockback Folding Blade Knife IMP0018 Stainless Steel,https://i.ebayimg.com/thumbs/images/g/NoEAAOSwOERiKPb3/s-l140.jpg,https://www.ebay.com/itm/Imperial-Schrade-Tactical-Lockback-Folding-Blade-Knife-IMP0018-Stainless-Steel-/295054288948,342**,"Sarasota,FL,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '4.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '4.0'}, 'sellingState': 'Active', 'timeLeft': 'P28DT6H11M22S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T23:29:57.000Z', 'endTime': '2022-07-21T23:29:57.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",False,Used,4.0,32.95
203998879202,"1988 Schrade+ U.S.A. ""Virginia Game Warden"" 1/500 Pocket Knife SCM5+Box Unused!",https://i.ebayimg.com/thumbs/images/g/-CIAAOSw~dFirgsB/s-l140.jpg,https://www.ebay.com/itm/1988-Schrade-U-S-A-Virginia-Game-Warden-1-500-Pocket-Knife-SCM5-Box-Unused-/203998879202,119**,"Shelter Island Heights,NY,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '43.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '43.0'}, 'bidCount': '9', 'sellingState': 'Active', 'timeLeft': 'P2DT7H41M26S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-19T01:00:01.000Z', 'endTime': '2022-06-26T01:00:01.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '12'}",True,Used,43.0,32.95
403706972361,Schrade Lightweight Lockback Red Firebird Knife SP3,https://i.ebayimg.com/thumbs/images/g/pDUAAOSwJzVioWv4/s-l140.jpg,https://www.ebay.com/itm/Schrade-Lightweight-Lockback-Red-Firebird-Knife-SP3-/403706972361,294**,"Summerville,SC,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '30.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '30.0'}, 'sellingState': 'Active', 'timeLeft': 'P15DT10H25M42S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-09T03:44:17.000Z', 'endTime': '2022-07-09T03:44:17.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",False,Used,30.0,32.95
384955106979,SCHRADE 896Y 3 BLADE STOCKMAN YELLOW/BROWN HANDLES KNIFE,https://i.ebayimg.com/thumbs/images/g/h5AAAOSwXQFirLcQ/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-896Y-3-BLADE-STOCKMAN-YELLOW-BROWN-HANDLES-KNIFE-/384955106979,427**,"Burkesville,KY,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '11.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '11.5'}, 'bidCount': '3', 'sellingState': 'Active', 'timeLeft': 'P1DT0H4M16S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T17:22:51.000Z', 'endTime': '2022-06-24T17:22:51.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '3'}",True,Used,11.5,32.95
155048428635,SCHRADE VINTAGE HERITAGE KNIFE TRAPPER 2 BLADE .. N.Y. USA ..READ DESCRIPTION,https://i.ebayimg.com/thumbs/images/g/FHoAAOSw1eZismiX/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-VINTAGE-HERITAGE-KNIFE-TRAPPER-2-BLADE-N-Y-USA-READ-DESCRIPTION-/155048428635,383**,"Savannah,TN,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '17.1'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '17.1'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P6DT6H35M13S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T23:53:48.000Z', 'endTime': '2022-06-29T23:53:48.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '3'}",False,Used,17.1,32.95
224965139290,"Vintage Pocket Knife, Say it with flowers Advertising Knife",https://i.ebayimg.com/thumbs/images/g/EcAAAOSw0D1innHV/s-l140.jpg,https://www.ebay.com/itm/Vintage-Pocket-Knife-Say-flowers-Advertising-Knife-/224965139290,850**,"Phoenix,AZ,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '15.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '15.5'}, 'sellingState': 'Active', 'timeLeft': 'P7DT6H9M8S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-04-30T23:27:43.000Z', 'endTime': '2022-06-30T23:27:43.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",True,Used,15.5,32.95
265745536136,SCHRADE USA  OLD TIMER FOLDING HUNTER  25OT  6265 POCKET KNIFE,https://i.ebayimg.com/thumbs/images/g/4rgAAOSwuXJisIlk/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-USA-OLD-TIMER-FOLDING-HUNTER-25OT-6265-POCKET-KNIFE-/265745536136,247**,"Princeton,WV,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '3.99'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '28.55'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '28.55'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P3DT21H34M4S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T14:52:39.000Z', 'endTime': '2022-06-27T14:52:39.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '4'}",True,Used,28.55,32.95
265746183219,"Pocket Knife Lot Schrade, Gerber, Buck, Eze-lap Smith and Wesson, Jabes",https://i.ebayimg.com/thumbs/images/g/dl0AAOSwLcFip9P0/s-l140.jpg,https://www.ebay.com/itm/Pocket-Knife-Lot-Schrade-Gerber-Buck-Eze-lap-Smith-and-Wesson-Jabes-/265746183219,838**,"Kellogg,ID,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '35.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '35.0'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P4DT7H46M50S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T01:05:25.000Z', 'endTime': '2022-06-28T01:05:25.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '4'}",False,Used,35.0,32.95
203995231490,Schrade 1250T Old Timer U.S.A. Folding Knife With Brown Leather Sheath,https://i.ebayimg.com/thumbs/images/g/5VUAAOSw1P9iqhSq/s-l140.jpg,https://www.ebay.com/itm/Schrade-1250T-Old-Timer-U-S-A-Folding-Knife-Brown-Leather-Sheath-/203995231490,490**,"Allegan,MI,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '53.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '53.0'}, 'bidCount': '2', 'sellingState': 'Active', 'timeLeft': 'P3DT6H46M33S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T00:05:08.000Z', 'endTime': '2022-06-27T00:05:08.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '19'}",True,Used,53.0,32.95
265718726860,Vtg Pocket Knife 2 Blade SCHRADE 285UH,https://i.ebayimg.com/thumbs/images/g/nSkAAOSw3t9ifWO5/s-l140.jpg,https://www.ebay.com/itm/Vtg-Pocket-Knife-2-Blade-SCHRADE-285UH-/265718726860,760**,"Weatherford,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.9'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '4.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '4.99'}, 'sellingState': 'Active', 'timeLeft': 'P8DT8H22M58S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-02T01:41:33.000Z', 'endTime': '2022-07-02T01:41:33.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",True,Used,4.99,32.95
403728159289,Schrade Old Timer 330T Pocket Knife with box Mint,https://i.ebayimg.com/thumbs/images/g/PSsAAOSwPMRisElA/s-l140.jpg,https://www.ebay.com/itm/Schrade-Old-Timer-330T-Pocket-Knife-box-Mint-/403728159289,960**,"Redding,CA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '39.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '39.99'}, 'sellingState': 'Active', 'timeLeft': 'P26DT17H23M53S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T10:42:28.000Z', 'endTime': '2022-07-20T10:42:28.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",False,Used,39.99,32.95
325233620254,USA Schrade Uncle Henry LB7  lockback pocket knife  Rosewood,https://i.ebayimg.com/thumbs/images/g/ZogAAOSwRgBirLi7/s-l140.jpg,https://www.ebay.com/itm/USA-Schrade-Uncle-Henry-LB7-lockback-pocket-knife-Rosewood-/325233620254,290**,"Irmo,SC,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.75'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '20.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '20.5'}, 'bidCount': '5', 'sellingState': 'Active', 'timeLeft': 'P1DT0H16M29S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T17:35:04.000Z', 'endTime': '2022-06-24T17:35:04.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '7'}",True,Used,20.5,32.95
255562423339,Schrade Old Timer Single Blade 50T Single Blade Folding Pocket Knife Green!,https://i.ebayimg.com/thumbs/images/g/1k0AAOSwhV1ilsfh/s-l140.jpg,https://www.ebay.com/itm/Schrade-Old-Timer-Single-Blade-50T-Single-Blade-Folding-Pocket-Knife-Green-/255562423339,488**,"Holt,MI,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '37.97'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '37.97'}, 'sellingState': 'Active', 'timeLeft': 'P7DT8H40M51S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-01T01:59:26.000Z', 'endTime': '2022-07-01T01:59:26.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",False,Used,37.97,32.95
155045315572,SCHRADE OLD TIMER #960T TWO BLADE POCKET KNIFE,https://i.ebayimg.com/thumbs/images/g/ZNsAAOSwurdisMKf/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-OLD-TIMER-960T-TWO-BLADE-POCKET-KNIFE-/155045315572,234**,"Virginia Beach,VA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '6.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '12.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '12.5'}, 'bidCount': '3', 'sellingState': 'Active', 'timeLeft': 'P4DT1H41M30S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T19:00:05.000Z', 'endTime': '2022-06-27T19:00:05.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '4'}",False,Used,12.5,32.95
195140117232,SCHRADE TOUGH CHIP Multi Tool Pocket Knife USA,https://i.ebayimg.com/thumbs/images/g/vL8AAOSwDN9iqlog/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-TOUGH-CHIP-Multi-Tool-Pocket-Knife-USA-/195140117232,376**,"Kingsport,TN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '15.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '15.0'}, 'sellingState': 'Active', 'timeLeft': 'P22DT4H59M37S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-15T22:18:12.000Z', 'endTime': '2022-07-15T22:18:12.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",False,Used,15.0,32.95
185472100764,VINTAGE SCHRADE OLD TIMER 1840T PRESS LOCK POCKET KNIFE,https://i.ebayimg.com/thumbs/images/g/BuMAAOSwLLNisLGy/s-l140.jpg,https://www.ebay.com/itm/VINTAGE-SCHRADE-OLD-TIMER-1840T-PRESS-LOCK-POCKET-KNIFE-/185472100764,374**,"Chattanooga,TN,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '0.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '0.99'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P7DT0H25M32S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T17:44:07.000Z', 'endTime': '2022-06-30T17:44:07.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '9'}",False,Used,0.99,32.95
275338615295,Schrade LB-7 SFO FBI Agents Association Lockback Knife Stag,https://i.ebayimg.com/thumbs/images/g/ei8AAOSw0GNim-l9/s-l140.jpg,https://www.ebay.com/itm/Schrade-LB-7-SFO-FBI-Agents-Association-Lockback-Knife-Stag-/275338615295,954**,"Fort Bragg,CA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '9.45'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '124.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '124.95'}, 'sellingState': 'Active', 'timeLeft': 'P11DT6H22M27S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-04T23:41:02.000Z', 'endTime': '2022-07-04T23:41:02.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",False,Used,124.95,32.95
225038060010,Schrade Uncle Henry Bear Paw Ultimate Lock Back Knife   #631,https://i.ebayimg.com/thumbs/images/g/11IAAOSwmRtisFWW/s-l140.jpg,https://www.ebay.com/itm/Schrade-Uncle-Henry-Bear-Paw-Ultimate-Lock-Back-Knife-631-/225038060010,190**,"Media,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '22.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '22.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P3DT17H54M36S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T11:13:11.000Z', 'endTime': '2022-06-27T11:13:11.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '1'}",False,Used,22.0,32.95
325234882521,Uncle Henry Schrade + USA 167 Fillet Fish Fixed Blade Cut Down Smaller Knife,https://i.ebayimg.com/thumbs/images/g/GiYAAOSw1cJirkna/s-l140.jpg,https://www.ebay.com/itm/Uncle-Henry-Schrade-USA-167-Fillet-Fish-Fixed-Blade-Cut-Down-Smaller-Knife-/325234882521,329**,"Melbourne,FL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '14.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '14.99'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P2DT4H38M43S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-18T21:57:18.000Z', 'endTime': '2022-06-25T21:57:18.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '3'}",False,Used,14.99,32.95
115429623409,SCHRADE OLD TIMER MUSKRAT 77OT KNIFE NEVER USED IN BOX,https://i.ebayimg.com/thumbs/images/g/pEQAAOSweQZirGsL/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-OLD-TIMER-MUSKRAT-77OT-KNIFE-NEVER-USED-BOX-/115429623409,400**,"Crestwood,KY,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '59.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '59.99'}, 'sellingState': 'Active', 'timeLeft': 'P23DT18H34M55S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-17T11:53:30.000Z', 'endTime': '2022-07-17T11:53:30.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",False,Used,59.99,32.95
384938793629,SCHRADE + OLD TIMER USA  6OT LARGE LOCKBACK FOLDING HUNTER KNIFE KNIVES 60T,https://i.ebayimg.com/thumbs/images/g/9y8AAOSwWf1ioSzh/s-l140.jpg,https://www.ebay.com/itm/SCHRADE-OLD-TIMER-USA-6OT-LARGE-LOCKBACK-FOLDING-HUNTER-KNIFE-KNIVES-60T-/384938793629,504**,"Plymouth,IA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '17.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '17.0'}, 'sellingState': 'Active', 'timeLeft': 'P15DT5H58M1S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-08T23:16:36.000Z', 'endTime': '2022-07-08T23:16:36.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '6'}",False,Used,17.0,32.95
