Image,Field4,price_in_US,shipping_,title,date_sold,shipping_cost
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$38.00,$4.25,vintage buck 321 usa 2 blade knife,"Nov 23, 2021",$4.75
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$21.50,$4.25,BUCK 112 USA 4 PIN LOCKBACK POCKET KNIFE USED,"Nov 23, 2021",$8.70
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$42.48,$4.25,BUCK MODEL 110 WOOD HANDLE FOLDING HUNTING KNIFE WITH SHEATH **REFURBISHED** ,"Nov 23, 2021",$6.95
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$24.50,$4.25,Buck 110 USA Wooden Handle Lockback Pocket Folding Knife 1970s,"Nov 23, 2021",$5.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$18.00,$4.25,Buck 450 Protege Knife With Thumb Stud & Serrated Edge -- Great Condition,"Nov 24, 2021",$5.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$24.00,$4.25,BUCK PRINCE 503 USA VINTAGE  - WOOD HANDLE LOCKBACK FOLDING POCKET KNIFE,"Nov 24, 2021",$5.40
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$11.49,$4.25,Buck USA 285 Bantam BLW Mossy Oak County Camo GRN Handle Pocket Knife Used (U15),"Nov 24, 2021",$4.99
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$9.25,$4.25,"Buck #363 Rival SS Nail Notch Pocket Knife, Lock Back","Nov 24, 2021",$3.79
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$14.50,$4.25,Buck 283 Bucklite Lockback Hunter Pocket Hunting Knife Vintage Tools Keychain,"Nov 24, 2021",$3.79
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$39.99,$4.25,Buck 110 -USA- 2006 model Folding Hunter Lockback Pocket Knife With  Sheath,"Nov 24, 2021",$5.99
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$33.00,$4.25,Nice Vintage USA Buck Model 112 Folding Lock Blade Knife with Buck Leather Case,"Nov 24, 2021",$5.90
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$29.65,$4.25,Buck 110 C vintage folding knife,"Nov 24, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$27.69,$4.25,Buck 112 vintage Folding Knife,"Nov 24, 2021",$5.15
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$440.00,$4.25,Brian Yellowhorse custom Buck 112 inlaid knife. flint-chipped blade 57/100 made,"Nov 24, 2021",$20.90
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$72.00,$4.25,BUCK 271 KNIFE WITH SHEATH  NEVER NICE,"Nov 24, 2021",$10.65
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$66.00,$4.25,BUCK 526 EXECUTIVE POCKET KNIFE STILL IN THE BOX,"Nov 24, 2021",$9.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$34.00,$4.25,BUCK 525 GENT POCKET KNIFE,"Nov 24, 2021",$9.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$25.00,$4.25,BUCK 303 CADET POCKET KNIFE,"Nov 24, 2021",$7.95
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$15.00,$4.25,Buck Knife Lot Buck 110/Buck 313 Rough See Photos,"Nov 24, 2021",$10.65
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$80.00,$4.25,2007 Buck Pro Line Knife With Sheath Pre-owned,"Nov 24, 2021",$6.90
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$12.99,$4.25,Buck USA 285 Bantam BLW Black GRN Handle 420HC Steel Folding Knife 2019 Used(U11,"Nov 24, 2021",$4.75
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$37.00,$4.25,BUCK 301 Stockman Folding Pocket Knife 3 Blade  Black Vintage,"Nov 24, 2021",$5.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$15.00,$4.25,"Buck Apex 818 Folding Pocket Knife, Stainless Steel Blade, Purple Handle, #2015","Nov 24, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$20.00,$4.25,Buck Peter Whittaker 759 Folding Pocket Knife/Key chain. Black,"Nov 24, 2021",$5.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$8.50,$4.25,Pre-1986 Buck 525 USA Pocket Knife,"Nov 24, 2021",$4.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$170.00,$4.25,BUCK STRIDER SB.4 TARANI USA POCKET KNIFE TAN G10 SCALES EXCELLENT CONDITION ,"Nov 24, 2021",$5.30
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$12.50,$4.25,BUCK REDPOINT MODEL 750 BOTTLE OPENER SAFETY ONE HAND FOLDING POCKET KNIFE,"Nov 24, 2021",$4.30
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$9.95,$4.25,BUCK KNIFE MADE IN USA SMALL LOCKBACK MODEL 425 PLAIN EDGE FOLDING POCKET ,"Nov 24, 2021",$4.60
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$18.25,$4.25,Buck 373 Trio Pocket Knife 3 Blades Very Good Used Condition,"Nov 24, 2021",$4.95
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$204.50,$4.25,Buck 110 Stag Folding Hunter Knife,"Nov 24, 2021",$6.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$6.50,$4.25,2017 Buck NANO BANTAM 283 1 Blade Folding Lockback Pocket Knife Made In USA,"Nov 24, 2021",$5.05
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$7.50,$4.25,Buck 284 USA small bantam lockback pocket knife,"Nov 24, 2021",$4.95
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$16.50,$4.25,BUCK SOLO MODEL 379 WOOD HANDLE FOLDING POCKET KNIFE ,"Nov 24, 2021",$5.60
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$20.50,$4.25,BUCK 305M LANCER POCKET KNIFE,"Nov 24, 2021",$4.38
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$11.00,$4.25,BUCK 305 LANCER POCKET KNIFE,"Nov 24, 2021",$2.34
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$7.68,$4.25,Buck 379 year 2005 single blade pocket knife 3 pin wood handle brass bolsters,"Nov 24, 2021",$4.15
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$40.00,$4.25,VINTAGE BUCK WENGER SWISSBUCK SWISS ARMY KNIFE ODYSEY NIB,"Nov 24, 2021",$5.75
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$30.00,$4.25,Buck 186 Folding Pocket Knife Usa Sharpened,"Nov 24, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$70.00,$4.25,vintage Buck knife 500 Duke with original sheath,"Nov 24, 2021",$5.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$35.00,$4.25,Vintage Buck Knife- Bucklite 422x. Desert Camo. USA made. Used. Early 90's,"Nov 24, 2021",$4.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$7.99,$4.25,"Buck Parallex Select 318 Folding Pocket Knife, severe","Nov 24, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$39.99,$4.25,Buck Model 110 Folding Hunter Knife USA 1982-83,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$52.98,$4.25,Buck USA 505 Knight Folding Pocket Knife Plain Lockback Wood & Nickel Bolsters ,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$275.00,$4.25,VERY NICE 1988 Buck 560 XLTi Titanium Handle Lockback Knife w/ BOX and Sheath,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$49.50,$4.25,BUCK 110 KNIFE WITH SHEATH MADE IN USA EXCELLENT SHAPE,"Nov 25, 2021",$9.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$20.00,$4.25,Vintage Buck / Camillus 303 USA 3-Blade Cadet Folding Pocket Knife 1974-1985,"Nov 25, 2021",$6.99
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$49.99,$4.25,BUCK Odyssey 181 Lock Blade Folding Pocket Knife “NRA-ILA” w/Box,"Nov 25, 2021",$3.36
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$13.50,$4.25,#327 Pre-1986 Black Buck 303 USA Cadet 3-Bladed Pocket Knife ,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$37.68,$4.25,Green Wing Ducks Unlimited Buck Knife 444n USA Lock Back With Cameo Sheath Nice,"Nov 25, 2021",$4.30
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$37.99,$4.25,Vintage Buck Pocket Knife 505 Wood Handle,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$31.00,$4.25,BUCK 271 KNIFE,"Nov 25, 2021",$5.72
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$22.50,$4.25,vintage Buck lock back knife,"Nov 25, 2021",$8.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$100.00,$4.25,Buck knife 112 Corian Scales Kinda Rare Near  Mint. No Sheif,"Nov 25, 2021",$5.96
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$44.00,$4.25,Buck 110 Pocket Knife /w Leather Sheath Plain Edge Lock Back 2015 USA  ,"Nov 25, 2021",$4.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$24.99,$4.25,Buck 750 Redpoint Pocket Knife ,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$22.01,$4.25,"BUCK KNIFE,, #373, 3-1/2"" CLOSED, TRIO, PERFECT, NO BOX","Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$13.00,$4.25,"BUCK KNIFE, #705, 2 BLADE, 2-5/8"" CLOSED, PERFECT, NO BOX","Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$199.00,$4.25,"BUCK KNIFE- CUSTOM 103 WITH BUFFALO HORN,WOOD LINERS,PAPERS AND BOX-MINT","Nov 25, 2021",$17.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$34.95,$4.25,Vintage BUCK 501 WOOD HANDLES LOCKBACK FOLDING POCKET KNIFE  B19,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$140.00,$4.25,BARELY USED IN BOX BUCK OF THE MONTH JUNE 2021 110 FOLDING HUNTER KNIFE,"Nov 25, 2021",$11.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$34.00,$4.25,Buck Knife Multi-tool 730,"Nov 25, 2021",$4.40
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$9.48,$4.25,BUCK KNIFE 3 BLADE STAINLESS STEEL POCKET KNIFE,"Nov 25, 2021",$5.44
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$19.00,$4.25,buck 303 pocket knife,"Nov 25, 2021",$5.30
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$20.50,$4.25,Buck 501 - Single Blade Folding Pocket Knife      (Lot B776),"Nov 25, 2021",$3.99
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$17.99,$4.25,Buck 780 Exert Folding Pocket knife ,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$60.00,$4.25,"Buck Knives 417 Budgie Folding Knife 2"" S35VN Black G10/SS W/ Clip USA MINT","Nov 25, 2021",$5.40
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$125.00,$4.25,Buck 110 U.S. Marines Folding Hunter Knife Pre-owned,"Nov 25, 2021",$5.90
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$51.00,$4.25,KNIFE LOT OF 3 BUCK SOLO 379 FOLDING POCKET KNIVES,"Nov 25, 2021",$5.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$33.00,$4.25,Buck USA 055 Pocket Knife 2016 Model,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$53.00,$4.25,Buck USA 112 Folding Knife With Original Genuine Leather Sheath,"Nov 25, 2021",$5.20
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$14.06,$4.25, Pre Owned Buck 302 2 blade pocket knife,"Nov 25, 2021",$4.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$35.00,$4.25,Buck 112  Lock Back Knife  No Wobble  Snap  Vintage  V-Good Condition+,"Nov 25, 2021",$10.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$29.00,$4.25,Buck USA Vantage Avid 341 Small Folding Pocket Knife - (2017) - B639 ,"Nov 25, 2021",$5.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$90.00,$4.25,VINTAGE Buck 118 Knife Pre Date w Original Sheath Rare Inverted 3 Line,"Nov 25, 2021",$3.42
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$9.51,$4.25,BUCK TRAPPER MODEL 382 FOLDING POCKET KNIFE,"Nov 25, 2021",$5.60
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$23.50,$4.25,BUCK 501 USA LOCKBACK POCKET KNIFE USED,"Nov 25, 2021",$8.70
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$8.66,$4.25,Used Buck 284 Pocket Knife,"Nov 25, 2021",$3.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$179.95,$4.25,Buck Knife USA  Model # 560 1991 Discontinued Titanium Lockback B42,"Nov 25, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$18.25,$4.25,Buck Nobleman 327 Pocket Knife - Wood Front - Special Edition (2011),"Nov 26, 2021",$4.99
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$14.93,$4.25,"Buck Knives 110 Folding Hunter Lock-back Knife, Brass Bolsters","Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$29.95,$4.25,BUCK USA Cadet Stockman Knife 303 - YEAR 1996 VINTAGE 3-Blade Folder Pocketknife,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$21.75,$4.25,7.5 INCH BUCK USA BANTAM LOCK-BACK FOLDING KNIFE WITH POCKET CLIP MADE IN USA!!!,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$24.00,$4.25,Buck 450 Red Lettering Rubber Handle Serrated Edge/ Lock-back Knife,"Nov 26, 2021",$5.20
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$33.00,$4.25,"BUCK 525 LIMITED EDITION ARTIST SERIES Dogs, Small Pocket Folding Lockback Knife","Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$33.25,$4.25,Buck Model 525 Gentleman's Folding Pocket Knife. Made In The USA!,"Nov 26, 2021",$4.55
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$54.95,$4.25,Vtg 1994 Buck 525 Gent Red NRA ILA Knight Folding Lockback Pocket Knife,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$13.98,$4.25,"knife, BUCK MODEL 525 MADE IN USA FOLDING POCKET KNIFE ","Nov 26, 2021",$4.60
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$35.00,$4.25,Vintage Buck USA Bucklite 442 Lockback Pocket Knife Plain Edge Blade 1998,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$80.00,$4.25,"Buck knife 278 Gut-hook with sheath, excellent condition","Nov 26, 2021",$6.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$14.00,$4.25,#330 Black 2019 Buck 284 Bantam BBW USA Lockback Knife ,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$13.50,$4.25,Buck Trekker 736 Folding Pocket Knife ,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$35.00,$4.25,Buck USA 305 Lancer Pocket Folding Knife 2-Blade Vintage Miniature Pen Knife,"Nov 26, 2021",$9.85
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$10.17,$4.25,Buck 736 green liner lock pocket knife with aluminum handle,"Nov 26, 2021",$4.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$25.00,$4.25,Buck knife 422 Bucklite,"Nov 26, 2021",$5.20
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$45.00,$4.25,BUCK USA 110+  vintage folding knife,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$24.99,$4.25,Vintage Buck 305 USA 2-Blade Small Slim Pen Pocket Knife Black - Collectable,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$65.00,$4.25,Vintage PRE DATE CODE BUCK USA 313 MUSKRAT Two Blade Knife 1972 - 1985,"Nov 26, 2021",$7.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$11.00,$4.25,Buck Single Blade Knife #379 Wood Handle Folding Knife,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$32.99,$4.25,Buck USA 341 Vantage Avid Small Folding Knife Rosewood Dymondwood Handle (U22),"Nov 26, 2021",$4.75
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$60.00,$4.25,Rare Buck Knife Model 111 The Classic USA Made Used 8 3/4,"Nov 26, 2021",$5.96
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$10.00,$4.25,Buck 3031 Folding Pocket Knife Black USA,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$10.00,$4.25,Vintage Buck Bucklite 424 Folding Knife 1988 Made in USA FREE Shipping,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$14.99,$4.25,Buck Toothpick 385 Folding Pocket Knife (2015) - B552,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$26.00,$4.25,Vintage Buck 301 U.S.A. 3 Blade Serpentine Stockman Pocket Knife 1967-1972,"Nov 26, 2021",$3.79
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$59.95,$4.25,VINTAGE BUCK USA 112 2DOT LOCKBACK FOLDING HUNTER BOWIE KNIFE KNIVES POCKET JACK,"Nov 26, 2021",$5.85
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$10.50,$4.25,Buck 285 Bantam Pocket Knife Camo Lockback Plain Edge Blade  2015 USA #B114a,"Nov 26, 2021",$5.10
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$15.90,$4.25,Buck Knife Lockback Pocket Knife 505 USA Made Nice!!!,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$30.50,$4.25,Buck 110 & 112 Knife Sheaths - Both Are Early Models - Used - Older Style Sheath,"Nov 26, 2021",$5.50
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$18.10,$4.25,BUCK 305 LANCER POCKET KNIFE,"Nov 26, 2021",$4.30
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$53.00,$4.25,Vintage Buck 110 Hunting Knife with Leather Sheath 1972-86,"Nov 26, 2021",$5.95
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$25.00,$4.25,BUCK USA 309 COMPANION JR CATTLE STOCKMAN KNIFE KNIVES POCKET JUNIOR,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$129.00,$4.25,Buck 110 Knife Customized Stabilized Burl Maple Scales,"Nov 26, 2021",$11.95
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$23.50,$4.25,Buck Canoe 389 Folding Pocket Knife In Bone (2019) - B641,"Nov 26, 2021",$5.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$14.99,$4.25,Buck USA Lockback 450 Folding Pocket/Hunting Knife (1998) - B642,"Nov 26, 2021",$5.25
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$30.00,$4.25,Buck USA Vantage Small 340 Pocket Knife Liner Lock Plain Edge Blade 2019,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$36.00,$4.25,Buck USA 110 Lockback Pocket Knife 2016 Model --- Broken Tip,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$73.00,$4.25,Buck USA 110 Lockback Pocket Knife 2016 Model W/Sheath,"Nov 26, 2021",$0.00
https://i.ebayimg.com/images/g/Nh0AAOSwr0Rd2~nZ/s-l1200.jpg,"Jan 23, 2021",$55.00,$4.25,Buck 110 Folding Pocket/Hunting Knife (2018) - B643,"Nov 26, 2021",$5.50
